Transcript stable ID	Gene name	UniProtKB/Swiss-Prot ID
ENST00000328771	DHX34	Q14147
ENST00000257940	ZC3H10	Q96K80
ENST00000342771	AUTS2	Q8WXX7
ENST00000358664	MAX	P61244
ENST00000244458	PACSIN1	Q9BY11
ENST00000374037	SPDEF	O95238
ENST00000615670	PRAG1	Q86YV5
ENST00000374023	ILRUN	Q9H6K1
ENST00000672957	ASCC1	Q8N9N2
ENST00000558555	MEIS3	Q99687
ENST00000276282	MFHAS1	Q9Y4C4
ENST00000269127	CHCT1	Q86WR6
ENST00000405093	MYH6	P13533
ENST00000356056	MYO9A	B2RTY4
ENST00000250263	ERI1	Q8IV48
ENST00000307972	FOXP4	Q8IVH2
ENST00000083182	APPBP2	Q92624
ENST00000370002	PITX3	O75364
ENST00000310455	PPP1R3B	Q86XI6
ENST00000425699	NANOS1	Q8WY41
ENST00000338134	KPTN	Q9Y664
ENST00000537011	NUTM1	Q86Y26
ENST00000550697	MYL6	P60660
ENST00000225609	PIGL	Q9Y2B2
ENST00000263354	NAPA	P54920
ENST00000394805	MATR3	P43243
ENST00000301838	FADD	Q13158
ENST00000369144	EIF3A	Q14152
ENST00000299736	CENPV	Q7Z7K6
ENST00000628224	DCTN1	Q14203
ENST00000302182	UBB	P0CG47
ENST00000391901	ZNF541	Q9H0D2
ENST00000361432	DENND10	Q8TCE6
ENST00000334928	GGN	Q86UU5
ENST00000265192	PAIP2	Q9BPZ3
ENST00000391419	KRTAP2-1	Q9BYU5
ENST00000333822	KRTAP4-8	Q9BYQ9
ENST00000377747	KRTAP1-4	P0C5Y4
ENST00000293303	KLHL10	Q6JEL2
ENST00000319121	KLHL11	Q9NVR0
ENST00000310430	TNKS	O95271
ENST00000538183	SOD2	P04179
ENST00000682928	ZNF320	A2RRD8
ENST00000691075	NFILZ	A0A5F9ZHS7
ENST00000434752	PROB1	E7EW31
ENST00000298510	PRDX3	P30048
ENST00000621441	EXOC5	O00471
ENST00000317173	MSRA	Q9UJ68
ENST00000392870	GRK5	P34947
ENST00000313071	FOXG1	P55316
ENST00000328655	PRSS55	Q6UWB4
ENST00000382483	RP1L1	Q8IWN7
ENST00000304519	C8orf74	Q6P047
ENST00000341832	CDK11B	P21127
ENST00000304501	SOX7	Q9BT81
ENST00000437198	PARN	O95453
ENST00000379883	RIGI	O95786
ENST00000314787	PINX1	Q96BK5
ENST00000357234	IRF5	Q13568
ENST00000525123	AGBL2	Q5U5Z8
ENST00000610417	SAMD4B	Q5PRF9
ENST00000345093	RNF41	Q9H4P4
ENST00000268164	ST8SIA2	Q92186
ENST00000352035	ACLY	P53396
ENST00000371728	KIF20B	Q96Q89
ENST00000314556	TPD52L3	Q96J77
ENST00000243344	TTC21B	Q7Z4L5
ENST00000377540	ODAD4	Q96NG3
ENST00000264028	ARCN1	P48444
ENST00000393892	CNP	P09543
ENST00000355349	MYH7	P12883
ENST00000278483	HIKESHI	Q53FT3
ENST00000392257	FLACC1	Q96Q35
ENST00000276893	UHRF2	Q96PU4
ENST00000355451	NUDCD3	Q8IVD9
ENST00000267023	NABP2	Q9BQ15
ENST00000258169	MPHOSPH6	Q99547
ENST00000542754	AP4S1	Q9Y587
ENST00000343744	ACOT11	Q8WXI4
ENST00000332624	TRAK2	O60296
ENST00000251089	ANGEL1	Q9UNK9
ENST00000267116	ANKRD52	Q8NB46
ENST00000638862	ZNF888	P0CJ79
ENST00000308197	COQ10A	Q96MF6
ENST00000194530	STRADB	Q9C0K7
ENST00000351829	AKR1A1	P14550
ENST00000321612	GLDC	P23378
ENST00000564138	PLCG2	P16885
ENST00000181839	CDK13	Q14004
ENST00000439140	C2CD6	Q53TS8
ENST00000252530	FAM98C	Q17RN3
ENST00000356613	ARC	Q7LC44
ENST00000568000	KCTD13	Q8WZ19
ENST00000421388	ANKRD34C	P0C6C1
ENST00000592540	SPC24	Q8NBT2
ENST00000294008	SLX4	Q8IY92
ENST00000562188	ADAL	Q6DHV7
ENST00000649815	AKT1	P31749
ENST00000381309	KDM4C	Q9H3R0
ENST00000457167	DNAJC7	Q99615
ENST00000571133	RSL1D1	O76021
ENST00000414716	CEP170B	Q9Y4F5
ENST00000360442	PAK4	O96013
ENST00000340446	FSCB	Q5H9T9
ENST00000388975	SEPTIN14	Q6ZU15
ENST00000325192	C14orf28	Q4W4Y0
ENST00000681531	HMGB4	Q8WW32
ENST00000396128	KLHL28	Q9NXS3
ENST00000220659	BRF2	Q9HAW0
ENST00000409474	MPP4	Q96JB8
ENST00000434724	GSPT1	P15170
ENST00000393885	NKIRAS2	Q9NYR9
ENST00000291416	TRIM62	Q9BVG3
ENST00000273308	CNPY2	Q9Y2B0
ENST00000402432	FABP6	P51161
ENST00000251642	DHX58	Q96C10
ENST00000216487	RIN3	Q8TB24
ENST00000396027	XRCC4	Q13426
ENST00000367545	UTRN	P46939
ENST00000274137	NDUFS6	O75380
ENST00000652192	CDK15	Q96Q40
ENST00000368985	CTSS	P25774
ENST00000225916	KAT2A	Q92830
ENST00000240651	PYROXD1	Q8WU10
ENST00000565659	HSPB9	Q9BQS6
ENST00000265431	CALB1	P05937
ENST00000305921	PPM1D	O15297
ENST00000374542	DAXX	Q9UER7
ENST00000444129	RECQL	P46063
ENST00000353383	RAI1	Q7Z5J4
ENST00000427199	TICAM2	Q86XR7
ENST00000417640	NECAB1	Q8N987
ENST00000393695	NUMA1	Q14980
ENST00000219281	USB1	Q9BQ65
ENST00000324868	YARS2	Q9Y2Z4
ENST00000681046	LIN9	Q5TKA1
ENST00000436041	PRAMEF27	A3QJZ7
ENST00000621994	HNRNPCL2	B2RXH8
ENST00000332981	PRKCH	P24723
ENST00000323770	HNRNPCL4	P0DMR1
ENST00000652648	RBMXL1	Q96E39
ENST00000311208	KRT17	Q04695
ENST00000620761	ACD	Q96AP0
ENST00000377197	CFAP95	Q5VTT2
ENST00000398246	LONRF1	Q17RB8
ENST00000399816	UBE2QL1	A1L167
ENST00000325455	PGR	P06401
ENST00000370481	GBP3	Q9H0R5
ENST00000262395	TRAF4	Q9BUZ4
ENST00000301050	CACNB3	P54284
ENST00000321464	ZBTB38	Q8NAP3
ENST00000322428	MAF1	Q9H063
ENST00000647318	NOD2	Q9HC29
ENST00000329446	C10orf120	Q5SQS8
ENST00000370473	GBP1	P32455
ENST00000264670	NSUN2	Q08J23
ENST00000309739	RND1	Q92730
ENST00000315792	TCIM	Q9NR00
ENST00000370466	GBP2	P32456
ENST00000294671	GBP7	Q8N8V2
ENST00000368898	FAM24B	Q8N5W8
ENST00000355754	GBP4	Q96PP9
ENST00000481909	C10orf88	Q9H8K7
ENST00000683822	TASOR	Q9UK61
ENST00000682958	GRK7	Q8WTQ7
ENST00000590247	PDCD5	O14737
ENST00000606320	MPHOSPH9	Q99550
ENST00000673934	AHDC1	Q5TGY3
ENST00000329468	NPAP1	Q9NZP6
ENST00000368886	IKZF5	Q9H5V7
ENST00000329245	TOP1MT	Q969P6
ENST00000339020	SMIM15	Q7Z3B0
ENST00000265136	COBL	O75128
ENST00000341276	ENO4	A6NNW6
ENST00000304043	HINT1	P49773
ENST00000379380	LYRM7	Q5U5X0
ENST00000289013	RHPN1	Q8TCX5
ENST00000261692	CDK2AP1	O14519
ENST00000374005	FGR	P09769
ENST00000323584	PHKB	Q93100
ENST00000306065	ANKRD27	Q96NW4
ENST00000224784	ACTA2	P62736
ENST00000314797	COPG1	Q9Y678
ENST00000397061	NUDT19	A8MXV4
ENST00000602398	SBNO1	A3KN83
ENST00000253233	MTRFR	Q9H3J6
ENST00000515425	SH3TC2	Q8TF17
ENST00000617807	HNRNPCL3	B7ZW38
ENST00000370751	IFI44L	Q53G44
ENST00000308736	DHX37	Q8IY37
ENST00000390687	SNRPN	P63162
ENST00000383463	HMCES	Q96FZ2
ENST00000577949	SNURF	Q9Y675
ENST00000679935	GNAT2	P19087
ENST00000199447	NME8	Q8N427
ENST00000379672	ARHGAP44	Q17R89
ENST00000291971	NLRP8	Q86W28
ENST00000276500	RGS20	O76081
ENST00000390649	NLRP5	P59047
ENST00000586855	ZSCAN5B	A6NJL1
ENST00000371953	PTEN	P60484
ENST00000396477	CEACAM18	A8MTB9
ENST00000429544	MBD4	O95243
ENST00000367468	PTGS2	P35354
ENST00000284031	DDAH1	O94760
ENST00000324382	H1-8	Q8IZA3
ENST00000253861	EXOC4	Q96A65
ENST00000266604	LLPH	Q9BRT6
ENST00000374518	BMS1	Q14692
ENST00000333421	ABHD17B	Q5VST6
ENST00000313486	PITPNA	Q00169
ENST00000521604	TCEA1	P23193
ENST00000334731	C9orf85	Q96MD7
ENST00000318562	EPS8L2	Q9H6S3
ENST00000261233	IRAK3	Q9Y616
ENST00000398530	KRTAP5-11	Q6L8G4
ENST00000327044	NOC2L	Q9Y3T9
ENST00000247815	HELB	Q8NG08
ENST00000292478	PTCD1	O75127
ENST00000203166	HAUS5	O94927
ENST00000261368	SNCAIP	Q9Y6H5
ENST00000379410	PLEKHN1	Q494U1
ENST00000427358	FAHD1	Q6P587
ENST00000297440	DNAAF5	Q86Y56
ENST00000304301	NUDT16L1	Q9BRJ7
ENST00000304952	HES4	Q9HCC6
ENST00000532097	PSMD13	Q9UNM6
ENST00000675561	CEP63	Q96MT8
ENST00000341305	TP53TG3B	Q9ULZ0
ENST00000372213	MAT1A	Q00266
ENST00000398664	TP53TG3D	Q9ULZ0
ENST00000623491	TP53TG3E	Q9ULZ0
ENST00000264276	ALS2	Q96Q42
ENST00000372202	DYDC1	Q8WWB3
ENST00000262633	RBM42	Q9BTD8
ENST00000537384	PRKAR1B	P31321
ENST00000256039	DYDC2	Q96IM9
ENST00000280706	LDHAL6A	Q6ZMR3
ENST00000402764	ETV2	O00321
ENST00000345851	TRIM3	O75382
ENST00000649813	COX6B1	P14854
ENST00000534355	SELENOH	Q8IZQ5
ENST00000419291	PABPN1L	A6NDY0
ENST00000398682	TP53TG3	Q9ULZ0
ENST00000648477	ACP5	P13686
ENST00000640173	CPHXL2	A0A1W2PPK0
ENST00000260102	MRPL15	Q9P015
ENST00000684063	KIF9	Q9HAQ2
ENST00000360840	MRPL37	Q9BZE1
ENST00000381911	TNNI2	P48788
ENST00000340099	DOK4	Q8TEW6
ENST00000264167	AGPS	O00116
ENST00000366669	COG2	Q14746
ENST00000683445	CCDC12	Q8WUD4
ENST00000380834	CENPO	Q9BU64
ENST00000360839	ANKHD1	Q8IWZ3
ENST00000309765	TOPAZ1	Q8N9V7
ENST00000188312	ACTR6	Q9GZN1
ENST00000264711	DNAJC27	Q9NZQ0
ENST00000271971	CAPN9	O14815
ENST00000368821	TEX36	Q5VZQ5
ENST00000366663	C1orf198	Q9H425
ENST00000320623	NQO1	P15559
ENST00000290378	ACTC1	P68032
ENST00000270176	SCYL1	Q96KG9
ENST00000310331	EIF4EBP3	O60516
ENST00000268802	NOB1	Q9ULX3
ENST00000370747	IFI44	Q8TCB0
ENST00000325464	MED16	Q9Y2X0
ENST00000252102	NDUFA2	O43678
ENST00000542735	DND1	Q8IYX4
ENST00000368482	TDRD10	Q5VZ19
ENST00000342649	TCAIM	Q8N3R3
ENST00000453386	TRA2B	P62995
ENST00000292211	UBE2Q1	Q7Z7E8
ENST00000272645	POLR2D	O15514
ENST00000370706	ZNF451	Q9Y4E5
ENST00000237696	RARRES1	P49788
ENST00000350908	FOXP2	O15409
ENST00000600882	PHLDB1	Q86UU1
ENST00000543264	SHD	Q96IW2
ENST00000620786	CLIP1	P30622
ENST00000249299	LSM8	O95777
ENST00000230771	HARS2	P49590
ENST00000349945	NFAT5	O94916
ENST00000221856	FSD1	Q9BTV5
ENST00000274712	ZMAT2	Q96NC0
ENST00000245796	PSD4	Q8NDX1
ENST00000355557	ZNF140	P52738
ENST00000649794	CA5A	P35218
ENST00000261402	NUAK1	O60285
ENST00000361574	R3HDM4	Q96D70
ENST00000348035	RAC1	P63000
ENST00000367943	DUSP12	Q9UNI6
ENST00000368797	UROS	P10746
ENST00000590720	PSME3	P61289
ENST00000261464	TRAF5	O00463
ENST00000278100	BCCIP	Q9P287
ENST00000357077	ANK2	Q01484
ENST00000680073	RD3	Q7Z3Z2
ENST00000272317	RPS27A	P62979
ENST00000298229	INPPL1	O15357
ENST00000284690	DHX32	Q7L7V1
ENST00000329464	TRIM69	Q86WT6
ENST00000368693	FANK1	Q8TC84
ENST00000295886	NKX6-1	P78426
ENST00000485960	TBC1D15	Q8TC07
ENST00000203556	GMIP	Q9P107
ENST00000313375	MLXIPL	Q9NP71
ENST00000251481	SULT1C2	O00338
ENST00000368836	EEF1AKMT2	Q5JPI9
ENST00000298492	ABRAXAS2	Q15018
ENST00000296921	TLX3	O43711
ENST00000272452	SULT1C4	O75897
ENST00000309794	NARF	Q9UHQ1
ENST00000295888	WDFY3	Q8IZQ1
ENST00000306268	FOXI1	Q12951
ENST00000360814	GLT8D2	Q9H1C3
ENST00000319942	RABGGTB	P53611
ENST00000229794	MAPK14	Q16539
ENST00000263071	SCARF1	Q14162
ENST00000592502	ZNF101	Q8IZC7
ENST00000552864	LIN7A	O14910
ENST00000429849	C12orf71	A8MTZ7
ENST00000618634	FIGNL2	A6NMB9
ENST00000537226	ZNF891	A8MT65
ENST00000344099	ZNF14	P17017
ENST00000280571	RILPL2	Q969X0
ENST00000337195	CTBP2	P56545
ENST00000344836	USP7	Q93009
ENST00000263187	MSH4	O15457
ENST00000393232	NRF1	Q16656
ENST00000046794	LCP2	Q13094
ENST00000258428	REV1	Q9UBZ9
ENST00000409914	POTEF	A5A3E0
ENST00000355621	UBE2H	P62256
ENST00000330978	BOLA2	Q9H3K6
ENST00000316997	RBM44	Q6ZP01
ENST00000219169	NUTF2	P61970
ENST00000451287	PPM1N	Q8N819
ENST00000504156	HARS1	P12081
ENST00000267853	MYZAP	P0CAP1
ENST00000586929	ZNF582	Q96NG8
ENST00000355286	EYA4	O95677
ENST00000425611	NABP1	Q96AH0
ENST00000315939	WNK1	Q9H4A3
ENST00000649528	FOXP1	Q9H334
ENST00000397902	ZNF846	Q147U1
ENST00000331327	PURA	Q00577
ENST00000304141	CAVIN2	O95810
ENST00000261811	CYSTM1	Q9H1C7
ENST00000345517	ACTG2	P63267
ENST00000458235	JAK3	P52333
ENST00000505459	SRP19	P09132
ENST00000264093	DGUOK	Q16854
ENST00000310955	CDC20	Q12834
ENST00000222247	RPL18A	Q02543
ENST00000333003	NR2C1	P13056
ENST00000409262	TET3	O43151
ENST00000316610	MBLAC2	Q68D91
ENST00000545968	MYBPC3	Q14896
ENST00000261499	B9D1	Q9UPM9
ENST00000327772	NDUFA12	Q9UI09
ENST00000651687	POLR3G	O15318
ENST00000324134	NLRP12	P59046
ENST00000372457	MED8	Q96G25
ENST00000320865	B3GNTL1	Q67FW5
ENST00000258484	EPC2	Q52LR7
ENST00000325954	RNF10	Q8N5U6
ENST00000299886	COG1	Q8WTW3
ENST00000460851	EIF2A	Q9BY44
ENST00000344935	CPSF4L	A6NMK7
ENST00000335793	CDC42EP4	Q9H3Q1
ENST00000409790	CLEC16A	Q2KHT3
ENST00000383759	VILL	O15195
ENST00000435030	KIF5C	O60282
ENST00000409709	MYO7A	Q13402
ENST00000304191	RAMAC	Q9BTL3
ENST00000333432	POLR2J2	Q9GZM3
ENST00000304177	C15orf40	Q8WUR7
ENST00000448584	NLRP2	Q9NX02
ENST00000311635	FBXO31	Q5XUX0
ENST00000409257	AFMID	Q63HM1
ENST00000409642	LYPD6B	Q8NI32
ENST00000228865	CREBL2	O60519
ENST00000268607	MAP1LC3B	Q9GZQ8
ENST00000415061	RDH13	Q8NBN7
ENST00000261721	BTBD1	Q9H0C5
ENST00000391352	KRTAP16-1	A8MUX0
ENST00000264995	MRPL3	P09001
ENST00000299633	HDGFL3	Q9Y3E1
ENST00000301329	GLOD4	Q9HC38
ENST00000367409	ASPM	Q8IZT6
ENST00000399069	LCMT1	Q9UIC8
ENST00000327367	SMAD3	P84022
ENST00000358007	DDX47	Q9H0S4
ENST00000524871	CNTN5	O94779
ENST00000306467	CEP120	Q8N960
ENST00000303319	MMADHC	Q9H3L0
ENST00000328086	ZKSCAN2	Q63HK3
ENST00000330181	SLX1B	Q9BQ83
ENST00000311160	TNS3	Q68CZ2
ENST00000698152	HNRNPA1L3	A0A2R8Y4L2
ENST00000441366	EPB42	P16452
ENST00000429747	CPNE4	Q96A23
ENST00000377670	HIF3A	Q9Y2N7
ENST00000300030	CIAO2A	Q9H5X1
ENST00000408946	PYM1	Q9BRP8
ENST00000263895	RND3	P61587
ENST00000285873	GEMIN5	Q8TEQ6
ENST00000691901	VWA5B2	Q8N398
ENST00000268042	ARRDC4	Q8NCT1
ENST00000452691	IHO1	Q8IYA8
ENST00000673466	AKT3	Q9Y243
ENST00000324989	CRMP1	Q14194
ENST00000396628	ELP5	Q8TE02
ENST00000350320	SEPTIN7	Q16181
ENST00000012443	PPP5C	P53041
ENST00000689094	SPDYE4	A6NLX3
ENST00000354650	FYN	P06241
ENST00000361605	C1orf174	Q8IYL3
ENST00000307522	CCDC8	Q9H0W5
ENST00000378731	CCNI2	Q6ZMN8
ENST00000318203	ZSCAN4	Q8NAM6
ENST00000269856	FEM1A	Q9BSK4
ENST00000248244	TICAM1	Q8IUC6
ENST00000502412	ZFP62	Q8NB50
ENST00000221957	PLIN3	O60664
ENST00000344157	YTHDC1	Q96MU7
ENST00000361170	IQGAP3	Q86VI3
ENST00000232744	ABTB1	Q969K4
ENST00000283122	CETN3	O15182
ENST00000266970	CDK2	P24941
ENST00000449938	USP36	Q9P275
ENST00000405109	KBTBD12	Q3ZCT8
ENST00000349880	NAV2	Q8IVL1
ENST00000650932	UHRF1	Q96T88
ENST00000411809	CLINT1	Q14677
ENST00000210187	RAB26	Q9ULW5
ENST00000605844	TAF15	Q92804
ENST00000355868	WDR88	Q6ZMY6
ENST00000405975	THADA	Q6YHU6
ENST00000314583	HCLS1	P14317
ENST00000229214	KRR1	Q13601
ENST00000368223	NES	P48681
ENST00000325324	IPO11	Q9UI26
ENST00000326181	TRAF7	Q6Q0C0
ENST00000284000	CEBPG	P53567
ENST00000621654	EPOP	A6NHQ4
ENST00000368222	CRABP2	P29373
ENST00000368219	ISG20L2	Q9H9L3
ENST00000441223	FAM237A	A0A1B0GTK4
ENST00000621332	MLLT6	P55198
ENST00000343516	CASKIN1	Q8WXD9
ENST00000394671	TMCO6	Q96DC7
ENST00000310864	IQCB1	Q15051
ENST00000409867	ANKRD30BL	A7E2S9
ENST00000328379	PTRHD1	Q6GMV3
ENST00000342063	PEAK3	Q6ZS72
ENST00000613478	CISD3	P0C7P0
ENST00000273668	EAF2	Q96CJ1
ENST00000594797	PET100	P0DJ07
ENST00000361531	MRPL24	Q96A35
ENST00000001146	CYP26B1	Q9NR63
ENST00000620225	PCGF2	P35227
ENST00000531863	DPP3	Q9NY33
ENST00000256722	CMPK2	Q5EBM0
ENST00000271526	PRCC	Q92733
ENST00000619426	PSMB3	P49720
ENST00000368199	SH2D2A	Q9NP31
ENST00000379011	C11orf91	Q3C1V1
ENST00000619039	PIP4K2B	P78356
ENST00000221283	STXBP2	Q15833
ENST00000242719	RNF11	Q9Y3C5
ENST00000614790	CWC25	Q9NXE8
ENST00000234296	ORC2	Q13416
ENST00000266594	ANP32D	O95626
ENST00000548364	C12orf54	Q6X4T0
ENST00000265651	FBXO3	Q9UK99
ENST00000242994	NEUROD4	Q9HD90
ENST00000499023	PLRG1	O43660
ENST00000298573	DUSP16	Q9BY84
ENST00000614556	DCAF7	P61962
ENST00000014930	HEBP1	Q9NRV9
ENST00000282406	PLEKHH2	Q8IVE3
ENST00000258975	TACO1	Q9BSH4
ENST00000264993	CDV3	Q9UKY7
ENST00000324341	GARIN6	Q8NEG0
ENST00000376033	PRRC2A	P48634
ENST00000254900	BRD8	Q9H0E9
ENST00000396553	AMPD3	Q01432
ENST00000569417	MLST8	Q9BVC4
ENST00000587097	ATXN7L3	Q14CW9
ENST00000548065	PRKAG1	P54619
ENST00000589230	HEXIM2	Q96MH2
ENST00000260605	DYNC2LI1	Q8TCX1
ENST00000260810	TOPBP1	Q92547
ENST00000333503	PGP	A6NDG6
ENST00000244137	PEPD	P12955
ENST00000483851	SHOX2	O60902
ENST00000228872	CDKN1B	P46527
ENST00000454584	GAS2	O43903
ENST00000301727	E4F1	Q66K89
ENST00000530167	H2AX	P16104
ENST00000261735	ERP29	P30040
ENST00000367495	RAB32	Q13637
ENST00000281243	QDPR	P09417
ENST00000222305	USF2	Q15853
ENST00000636174	FBF1	Q8TES7
ENST00000301729	ECI1	P42126
ENST00000261427	UBE2K	P61086
ENST00000295896	C3orf49	Q96BT1
ENST00000469408	PUS7	Q96PZ0
ENST00000395527	SPECC1	Q5M775
ENST00000227618	ANAPC15	P60006
ENST00000412615	TRAFD1	O14545
ENST00000448471	CDK3	Q00526
ENST00000383836	SRGAP3	O43295
ENST00000438828	CARF	Q8N187
ENST00000303538	PDS5A	Q29RF7
ENST00000261435	N4BP2	Q86UW6
ENST00000374825	BRD2	P25440
ENST00000383832	CPNE9	Q8IYJ1
ENST00000314728	EPN2	O95208
ENST00000349215	HPS5	Q9UPZ3
ENST00000287482	SASS6	Q6UVJ0
ENST00000646891	BRAF	P15056
ENST00000396077	ZNF445	P59923
ENST00000431975	AKAP7	Q9P0M2
ENST00000509018	RAPGEF6	Q8TEU7
ENST00000409757	TBC1D14	Q9P2M4
ENST00000361677	RUNDC1	Q96C34
ENST00000370132	DBT	P11182
ENST00000310085	CCDC96	Q2M329
ENST00000376257	TCF19	Q9Y242
ENST00000310074	TADA2B	Q86TJ2
ENST00000264954	GRPEL1	Q9HAV7
ENST00000232978	NKTR	P30414
ENST00000305626	RAB33B	Q9H082
ENST00000265963	GTF2H1	P32780
ENST00000370128	RTCA	O00442
ENST00000361717	TIFA	Q96CG3
ENST00000221992	CEACAM5	P06731
ENST00000394835	EFCAB5	A4FU69
ENST00000320225	RNPS1	Q15287
ENST00000393067	POU2AF1	Q16633
ENST00000260665	LRPPRC	P42704
ENST00000609812	LYPD4	Q6UWN0
ENST00000269945	DMRTC2	Q8IXT2
ENST00000286364	RASA2	Q15283
ENST00000296604	RANBP3L	Q86VV4
ENST00000598742	RPS19	P39019
ENST00000597630	ERFL	A0A1W2PQ73
ENST00000262305	RAB11FIP3	O75154
ENST00000513154	TRIM36	Q9NQ86
ENST00000375618	HOATZ	Q6PI97
ENST00000446597	C2CD5	Q86YS7
ENST00000219611	CAPN15	O75808
ENST00000399546	BRDT	Q58F21
ENST00000513874	IGSF22	Q8N9C0
ENST00000409413	PRR35	P0CG20
ENST00000351298	PLD1	Q13393
ENST00000327300	KHDRBS1	Q07666
ENST00000346473	DDIT3	P35638
ENST00000361675	CALD1	Q05682
ENST00000263857	POLR1A	O95602
ENST00000455511	ANAPC7	Q9UJX3
ENST00000225655	PFN1	P07737
ENST00000373625	KPNA6	O60684
ENST00000336854	ATG101	Q9BSB4
ENST00000381199	MIER3	Q7Z3K6
ENST00000373602	CCDC28B	Q9BUN5
ENST00000249364	CALU	O43852
ENST00000416284	TAFA2	Q8N3H0
ENST00000295645	PDCL2	Q8N4E4
ENST00000428390	FOXI3	A8MTJ6
ENST00000281187	VPS26B	Q4G0F5
ENST00000283646	RPIA	P49247
ENST00000636125	EXOC1L	A0A1B0GW35
ENST00000383794	CCDC174	Q6PII3
ENST00000519602	ENO3	P13929
ENST00000265112	TARS1	P26639
ENST00000282570	GMCL1	Q96IK5
ENST00000206020	SPAG7	O75391
ENST00000369702	DDX20	Q9UHI6
ENST00000222219	DNASE2	O00115
ENST00000244227	SNRNP27	Q8WVK2
ENST00000341541	THYN1	Q9P016
ENST00000252445	ELOF1	P60002
ENST00000327906	PHF7	Q9BWX1
ENST00000344636	PLEKHG7	Q6ZR37
ENST00000221996	CRX	O43186
ENST00000381295	EXOC1	Q9NV70
ENST00000370321	RPL5	P46777
ENST00000264444	MXD1	Q05195
ENST00000303577	PCBP1	Q15365
ENST00000320201	PITPNM2	Q9BZ72
ENST00000281182	ACAD8	Q9UKU7
ENST00000257287	CEP135	Q66GS9
ENST00000608424	WDR6	Q9NNW5
ENST00000264434	C2orf42	Q9NWW7
ENST00000543484	TMEM52B	Q4KMG9
ENST00000431683	GLB1L3	Q8NCI6
ENST00000550418	RBFOX1	Q9NWB1
ENST00000348066	CAMTA2	O94983
ENST00000370298	MTF2	Q9Y483
ENST00000462138	TKT	P29401
ENST00000382409	DEAF1	O75398
ENST00000684764	PLEKHG6	Q3KR16
ENST00000320785	KIF1C	O43896
ENST00000444387	SH2D5	Q6ZV89
ENST00000318833	ZFP3	Q96NJ6
ENST00000319340	CHST13	Q8NET6
ENST00000369329	MAP3K7	O43318
ENST00000412830	PWP1	Q13610
ENST00000393651	SRPK2	P78362
ENST00000228437	PRDM4	Q9UKN5
ENST00000601538	SHANK2	Q9UPX8
ENST00000397944	ADGB	Q8N7X0
ENST00000574788	USP6	P35125
ENST00000342331	ASCL4	Q6XD76
ENST00000231948	CRBN	Q96SW2
ENST00000687084	IZUMO1R	A6ND01
ENST00000695324	INCA1	Q0VD86
ENST00000263665	CNTN3	Q9P232
ENST00000249269	PMPCB	O75439
ENST00000357003	ADPRH	P54922
ENST00000518137	ENDOV	Q8N8Q3
ENST00000366875	CCDC185	Q8N715
ENST00000354431	LRRIQ3	A6PVS8
ENST00000367858	SGK1	O00141
ENST00000456318	POLR2H	P52434
ENST00000534548	NCAPD3	P42695
ENST00000546463	PCBP2	Q15366
ENST00000397545	CCDC40	Q4G0X9
ENST00000326637	TNNI3K	Q59H18
ENST00000649764	EIF4A3	P38919
ENST00000547488	MAP3K12	Q12852
ENST00000326665	ERICH3	Q5RHP9
ENST00000448903	AP2A2	O94973
ENST00000328834	CNOT10	Q9H9A5
ENST00000706927	FAM149A	A5PLN7
ENST00000274849	ABT1	Q9ULW3
ENST00000415922	ZNF322	Q6U7Q0
ENST00000396984	H2BC4	P62807
ENST00000322945	MAZ	P56270
ENST00000394070	STAMBP	O95630
ENST00000415738	PRDM8	Q9NQV8
ENST00000405044	TBC1D28	Q2M2D7
ENST00000340866	CRYZ	Q08257
ENST00000356950	H2BC12	O60814
ENST00000219069	ZNF263	O14978
ENST00000361228	RASSF9	O75901
ENST00000370867	TYW3	Q6IPR3
ENST00000265717	PRKAR2B	P31323
ENST00000358154	METTL9	Q9H1A3
ENST00000651045	SPDYE14	P0DUD3
ENST00000300408	PHB1	P35232
ENST00000596536	FCHO1	O14526
ENST00000263578	FOXRED1	Q96CU9
ENST00000575779	ZNF594	Q96JF6
ENST00000424120	CC2D2A	Q9P2K1
ENST00000675179	CAST	P20810
ENST00000308677	PRKACA	P17612
ENST00000321680	STXBP5	Q5T5C0
ENST00000684792	MOBP	Q13875
ENST00000250076	ZNF232	Q9UNY5
ENST00000392539	HOXD13	P35453
ENST00000406506	HOXD12	P35452
ENST00000249504	HOXD11	P31277
ENST00000249501	HOXD10	P28358
ENST00000525621	TYK2	P29597
ENST00000249499	HOXD9	P28356
ENST00000313173	HOXD8	P13378
ENST00000623042	TP53TG3F	Q9ULZ0
ENST00000306324	HOXD4	P09016
ENST00000368087	ARG1	P05089
ENST00000299424	TAF10	Q12962
ENST00000296543	NAA15	Q9BXJ9
ENST00000331462	HOXD1	Q9GZZ0
ENST00000349033	TEX14	Q8IWB6
ENST00000683222	HOXD3	P31249
ENST00000699333	ZNF550	Q7Z398
ENST00000535362	TPRX2	P0DV77
ENST00000225387	CRYBA1	P05813
ENST00000222002	SULT2A1	Q06520
ENST00000225388	NUFIP2	Q7Z417
ENST00000506823	GALNTL6	Q49A17
ENST00000359154	WWP2	O00308
ENST00000409792	SETD2	Q9BYW2
ENST00000393450	MYL4	P12829
ENST00000672756	AFF3	P51826
