Transcript stable ID	Gene name	UniProtKB/Swiss-Prot ID
ENST00000246006	CD93	Q9NPY3
ENST00000243457	KCNJ2	P63252
ENST00000327325	CLEC4M	Q9H2X3
ENST00000334586	ZACN	Q401N2
ENST00000329003	GALR2	O43603
ENST00000343002	HEPH	Q9BQS7
ENST00000322019	TM6SF1	Q9BZW5
ENST00000331782	JAG2	Q9Y219
ENST00000406686	SLC22A23	A1A5C7
ENST00000223026	HYAL4	Q2M3T9
ENST00000649046	LRP2	P98164
ENST00000310571	PAAF1	Q9BRP4
ENST00000393950	MOSPD3	O75425
ENST00000643224	CD8B2	A6NJW9
ENST00000368106	FCRL6	Q6DN72
ENST00000289707	SLAMF8	Q9P0V8
ENST00000647002	COQ2	Q96H96
ENST00000368100	VSIG8	P0DPA2
ENST00000399336	NOMO3	P69849
ENST00000223051	TFR2	Q9UP52
ENST00000368093	SLAMF9	Q96A28
ENST00000392666	KCNJ1	P48048
ENST00000295598	ATP1A1	P05023
ENST00000261407	LPCAT3	Q6P1A2
ENST00000368408	EFNA3	P52797
ENST00000276431	TNFRSF10B	O14763
ENST00000379565	RPS6KA3	P51812
ENST00000542590	TBC1D10C	Q8IV04
ENST00000368404	SLC50A1	Q9BRV3
ENST00000356864	TNFRSF10C	O14798
ENST00000312584	TNFRSF10D	Q9UBN6
ENST00000295682	KRTCAP2	Q8N6L1
ENST00000221132	TNFRSF10A	O00220
ENST00000230461	TMEM30A	Q9NV96
ENST00000613979	ZAN	Q9Y493
ENST00000356798	ITGAL	P20701
ENST00000263923	KDR	P35968
ENST00000370833	HS6ST2	Q96MM7
ENST00000695325	SPRY3	O43610
ENST00000333026	DGAT2L6	Q6ZPD8
ENST00000596731	WDR83OS	Q9Y284
ENST00000312457	GPR152	Q8TDT2
ENST00000374521	AWAT1	Q58HT5
ENST00000374519	P2RY4	P51582
ENST00000399410	ABCC1	P33527
ENST00000308022	TMEM134	Q9H6X4
ENST00000358173	EPHB4	P54760
ENST00000553030	BEST2	Q8NFU1
ENST00000301327	MFSD3	Q96ES6
ENST00000354161	SLC12A9	Q9BXP2
ENST00000294179	STX5	Q13190
ENST00000360864	DNAJC5	Q9H3Z4
ENST00000374382	GDPD2	Q9HCC8
ENST00000683809	LPAR1	Q92633
ENST00000368358	HCN3	Q9P1Z3
ENST00000263388	NOTCH3	Q9UM47
ENST00000284951	SEL1L2	Q5TEA6
ENST00000673801	ADCY7	P51828
ENST00000529415	LRRC24	Q50LG9
ENST00000403729	ANTXR2	P58335
ENST00000374448	MUSK	O15146
ENST00000310833	CD34	P28906
ENST00000438257	DIO2	Q92813
ENST00000295589	CCKAR	P32238
ENST00000264228	SRD5A3	Q9H8P0
ENST00000341420	FLRT3	Q9NZU0
ENST00000268595	CMTM2	Q8TAZ6
ENST00000267484	RTN1	Q16799
ENST00000442561	LAX1	Q8IWV1
ENST00000382103	SEPSECS	Q9HD40
ENST00000360793	CYB561	P49447
ENST00000376718	PRUNE2	Q8WUY3
ENST00000325617	CLGN	O14967
ENST00000375344	MFSD14B	Q5SR56
ENST00000265708	ADAM2	Q99965
ENST00000259608	SIT1	Q9Y3P8
ENST00000373884	XKR8	Q9H6D3
ENST00000510168	ATP2C1	P98194
ENST00000567572	CMTM3	Q96MX0
ENST00000372134	GHITM	Q9H3K2
ENST00000259633	CD72	P21854
ENST00000262999	UCP1	P25874
ENST00000394106	CMTM4	Q8IZR5
ENST00000381938	TMEM156	Q8N614
ENST00000304546	ECEL1	O95672
ENST00000623527	CDHR1	Q96JP9
ENST00000261866	SPG11	Q96JI7
ENST00000237530	RPN2	P04844
ENST00000297056	DAGLB	Q8NCG7
ENST00000372113	LRIT2	A6NDA9
ENST00000629482	CCDC163	A0A0D9SF12
ENST00000258385	CHRND	Q07001
ENST00000258739	KDELR2	P33947
ENST00000651502	CHRNG	P07510
ENST00000277120	NTRK2	Q16620
ENST00000317735	RRH	O14718
ENST00000262839	TRPC5	Q9UL62
ENST00000594814	LRIT3	Q3SXY7
ENST00000297991	AQP3	Q92482
ENST00000261740	TRPV4	Q9HBA0
ENST00000652092	RGR	P47804
ENST00000372105	LRIT1	Q9P2V4
ENST00000359440	TMC3	Q7Z5M5
ENST00000696123	TIMM17B	O60830
ENST00000378588	CYBB	P04839
ENST00000320065	OR2G2	Q8NGZ5
ENST00000320002	OR2G3	Q8NGZ4
ENST00000444328	ST3GAL4	Q11206
ENST00000309926	GPR148	Q8TDV2
ENST00000380492	MOSPD2	Q8NHP6
ENST00000389583	TMEM72	A0PK05
ENST00000676153	CHRM3	P20309
ENST00000641027	OR1L8	Q8NGR8
ENST00000422359	EBLN1	P0CF75
ENST00000256178	LYVE1	Q9Y5Y7
ENST00000265044	SSR3	Q9UNL2
ENST00000560778	CTXND1	A0A1B0GTU2
ENST00000309950	DAPL1	A0PJW8
ENST00000297668	CNTNAP3	Q9BZ76
ENST00000328224	KCNA4	P22459
ENST00000413384	SLC4A2	P04920
ENST00000373631	CRB2	Q5IJ48
ENST00000217971	PGRMC1	O00264
ENST00000217909	SLC25A43	Q8WUT9
ENST00000317881	SLC25A5	P05141
ENST00000338272	TMEM167B	Q9NRX6
ENST00000369295	ADRB1	P08588
ENST00000283296	ADGRF5	Q8IZF2
ENST00000297788	CCDC136	Q96JN2
ENST00000360202	KIRREL2	Q6UWL6
ENST00000486685	TSPAN33	Q86UF1
ENST00000229379	COX6A1	P12074
ENST00000374321	SYT15	Q9BQS2
ENST00000227266	CTSC	P53634
ENST00000249373	SMO	Q99835
ENST00000362065	FAN1	Q9Y2M0
ENST00000340134	IFITM10	A6NMD0
ENST00000563924	PECAM1	P16284
ENST00000273261	LRIG1	Q96JA1
ENST00000221891	APLP1	P51693
ENST00000325239	WDFY4	Q6ZS81
ENST00000619286	MILR1	Q7Z6M3
ENST00000246551	HCST	Q9UBK5
ENST00000341689	TMEM202	A6NGA9
ENST00000511912	ETFDH	Q16134
ENST00000262629	TYROBP	O43914
ENST00000635120	CSMD1	Q96PZ7
ENST00000550765	FKBP11	Q9NYL4
ENST00000019103	SCTR	P47872
ENST00000262554	SPTLC1	O15269
ENST00000263379	IL27RA	Q6UWB1
ENST00000237596	PKD2	Q13563
ENST00000295702	SSR2	P43308
ENST00000373409	UGT1A4	P22310
ENST00000237612	ABCG2	Q9UNQ0
ENST00000316157	LARP4B	Q92615
ENST00000261024	SLC40A1	Q9NP59
ENST00000381196	PTPRD	P23468
ENST00000361813	SMG5	Q9UPR3
ENST00000405535	TMEM79	Q9BSE2
ENST00000341511	ABCA2	Q9BZC7
ENST00000310442	ZDHHC24	Q6UX98
ENST00000251810	RRM2B	Q7LG56
ENST00000374299	SLC7A3	Q8WY07
ENST00000512123	FRAS1	Q86XX4
ENST00000374202	IL2RG	P31785
ENST00000689072	B3GALT9	A8MXE2
ENST00000332884	CYP2U1	Q7Z449
ENST00000649451	NNAT	Q16517
ENST00000362021	SLC39A13	Q96H72
ENST00000377708	BTN3A2	P78410
ENST00000258400	HTR2B	P41595
ENST00000537040	RHBG	Q9H310
ENST00000203629	LAG3	P18627
ENST00000356736	SLC39A8	Q9C0K1
ENST00000305141	NMUR1	Q9HB89
ENST00000336866	OPRL1	P41146
ENST00000434457	DENND4C	Q5VZ89
ENST00000636147	CLN3	Q13286
ENST00000344754	SIGLEC1	Q9BZZ2
ENST00000321854	ACBD4	Q8NC06
ENST00000392894	RNF13	O43567
ENST00000371901	CYP4X1	Q8N118
ENST00000011653	CD4	P01730
ENST00000334194	CYP4Z1	Q86W10
ENST00000294338	PDZK1IP1	Q13113
ENST00000326674	PTPMT1	Q8WUK0
ENST00000294818	LRRC52	Q8N7C0
ENST00000340967	ACER2	Q5QJU3
ENST00000264852	SIDT1	Q9NXL6
ENST00000341998	SLC24A2	Q9UI40
ENST00000356709	BTN2A2	Q8WVV5
ENST00000369486	IGSF3	O75054
ENST00000311268	GPR162	Q16538
ENST00000315392	PLXDC1	Q8IUK5
ENST00000289361	BTN3A1	O00481
ENST00000310128	KCNE3	Q9Y6H6
ENST00000269740	SLC39A3	Q9BRY0
ENST00000407834	AQP12B	A6NM10
ENST00000414202	RIC1	Q4ADV7
ENST00000264848	C3orf52	Q5BVD1
ENST00000374385	UQCC1	Q9NVA1
ENST00000381477	MLANA	Q16655
ENST00000256460	CAMK1	Q14012
ENST00000244519	BTN3A3	O00478
ENST00000246024	TMX4	Q9H1E5
ENST00000647897	JAGN1	Q8N5M9
ENST00000329783	SLC16A5	O15375
ENST00000362091	FBH1	Q8NFZ0
ENST00000358849	ABCB8	Q9NUT2
ENST00000369303	EPHA7	Q15375
ENST00000383814	IL17RE	Q8NFR9
ENST00000339450	ERMP1	Q7Z2K6
ENST00000319327	SERINC4	A6NH21
ENST00000409878	SLC23A3	Q6PIS1
ENST00000278426	SLC43A1	O75387
ENST00000300584	TBC1D2B	Q9UPU7
ENST00000261275	ENTREP2	O60320
ENST00000646001	FRRS1	Q6ZNA5
ENST00000326194	PORCN	Q9H237
ENST00000360507	CNPPD1	Q9BV87
ENST00000639828	KCTD7	Q96MP8
ENST00000430297	RETREG2	Q8NC44
ENST00000276198	HTR2C	P28335
ENST00000218032	TLR8	Q9NR97
ENST00000278947	SCN2B	O60939
ENST00000380625	FAM9C	Q8IZT9
ENST00000451739	HTATIP2	Q9BUP3
ENST00000297988	AQP7	O14520
ENST00000401401	MMD2	Q8IY49
ENST00000349533	LEPR	P48357
ENST00000297990	NOL6	Q9H6R4
ENST00000336431	GGT7	Q9UJ14
ENST00000241069	ACHE	P22303
ENST00000335757	SLC44A2	Q8IWA5
ENST00000265316	ABCB6	Q9NP58
ENST00000265498	MGST2	Q99735
ENST00000214869	TMED1	Q13445
ENST00000397820	C19orf38	A8MVS5
ENST00000416858	SLC25A19	Q9HC21
ENST00000259400	STX17	P56962
ENST00000560572	DUOXA1	Q1HG43
ENST00000360596	ACSS2	Q9NR19
ENST00000361242	ATG9A	Q7Z3C6
ENST00000329078	SPNS2	Q8IVW8
ENST00000205214	AASDH	Q4L235
ENST00000373187	PTPRT	O14522
ENST00000320431	AMIGO3	Q86WK7
ENST00000292535	CUX1	P39880
ENST00000377850	SLC17A2	O00624
ENST00000370862	HCRTR2	O43614
ENST00000641840	OR2H2	O95918
ENST00000398174	HM13	Q8TCT9
ENST00000319669	TMCO5A	Q8N6Q1
ENST00000680005	CHRM2	P08172
ENST00000590918	GIPR	P48546
ENST00000586582	SEMA6B	Q9H3T3
ENST00000295718	PTPRN	Q16849
ENST00000245105	SH3TC1	Q8TE82
ENST00000265909	SNX19	Q92543
ENST00000270560	TM4SF5	O14894
ENST00000312184	TMEM70	Q9BUB7
ENST00000016913	MS4A12	Q9NXJ0
ENST00000444024	RMND1	Q9NWS8
ENST00000378186	MS4A13	Q5J8X5
ENST00000599180	FFAR2	O15552
ENST00000368557	FAM162B	Q5T6X4
ENST00000310357	GPRC6A	Q5T6X5
ENST00000337908	MS4A4A	Q96JQ5
ENST00000315453	OR2A4	O95047
ENST00000314099	CTAGE9	A4FU28
ENST00000226760	WFS1	O76024
ENST00000378163	CASK	O14936
ENST00000282587	SLC30A6	Q6NXT4
ENST00000233047	LDAF1	Q96B96
ENST00000339488	PTCHD4	Q6ZW05
ENST00000295190	SLC16A14	Q7RTX9
ENST00000644224	SLC19A3	Q9BZV2
ENST00000308744	NPFFR2	Q9Y5X5
ENST00000370598	ADGRB3	O60242
ENST00000642051	OR12D2	P58182
ENST00000377127	MAS1L	P35410
ENST00000641768	OR5V1	Q9UGF6
ENST00000396806	OR12D3	Q9UGF7
ENST00000369501	CNR1	P21554
ENST00000252512	XPO7	Q9UIA9
ENST00000229829	HLA-DOA	P06340
ENST00000649488	CHRNE	Q04844
ENST00000341459	SLC24A5	Q71RS6
ENST00000378910	NPHS1	O60500
ENST00000417307	CTXN2	P0C2S0
ENST00000354952	PLSCR4	Q9NRQ2
ENST00000243045	ORMDL2	Q53FV1
ENST00000356713	CNNM1	Q9NRU3
ENST00000355072	HTT	P42858
ENST00000249389	OPN1SW	P03999
ENST00000283033	TXNDC11	Q6PKC3
ENST00000309784	TRIM59	Q8IWR1
ENST00000322301	OR7A5	Q15622
ENST00000618655	CHST12	Q9NRB3
ENST00000693296	MTUS1	Q9ULD2
ENST00000309428	RETREG3	Q86VR2
ENST00000257068	MTNR1B	P49286
ENST00000326402	SLC36A4	Q6YBV0
ENST00000380993	SLC12A1	Q13621
ENST00000525166	FAT3	Q8TDW7
ENST00000317746	UGT2B17	O75795
ENST00000338206	UGT2B15	P54855
ENST00000379500	CMTM1	Q8IZ96
ENST00000311813	AQP1	P29972
ENST00000326139	GHRHR	Q02643
ENST00000264012	CDH3	P22223
ENST00000322241	GPR62	Q9BZJ7
ENST00000494082	SMIM40	Q5STR5
ENST00000641895	OR14J1	Q9UGF5
ENST00000261609	HERC2	O95714
ENST00000264661	KCNH4	Q9UQ05
ENST00000329858	LPAR5	Q9H1C0
ENST00000372585	SLC22A7	Q9Y694
ENST00000638170	INAFM2	P0DMQ5
ENST00000261769	CDH1	P12830
ENST00000267889	DISP2	A7MBM2
ENST00000306243	CHST14	Q8NCH0
ENST00000227525	TMEM109	Q9BVC6
ENST00000453848	TMEM132A	Q24JP5
ENST00000446620	TAS2R39	P59534
ENST00000272425	NAT8	Q9UHE5
ENST00000408947	TAS2R40	P59535
ENST00000399233	MYO5A	Q9Y4I1
ENST00000300098	GPR182	O15218
ENST00000433844	SLC47A2	Q86VL8
ENST00000359333	TMEM139	Q8IV31
ENST00000556147	NDRG2	Q9UN36
ENST00000227880	SLC15A3	Q8IY34
ENST00000250693	ART1	P52961
ENST00000250699	CHRNA10	Q9GZZ6
ENST00000573854	ACSM2A	Q08AH3
ENST00000681219	C16orf92	Q96LL3
ENST00000288873	KRTCAP3	Q53RY4
ENST00000264703	FNDC4	Q9H6D8
ENST00000233596	REEP6	Q96HR9
ENST00000275815	EPHA1	P21709
ENST00000300128	NEMP1	O14524
ENST00000332690	TAS2R60	P59551
ENST00000408916	TAS2R41	P59536
ENST00000420911	CTAGE15	A4D2H0
ENST00000379959	IL2RA	P01589
ENST00000278243	PGAP2	Q9UHJ9
ENST00000269571	ERBB2	P04626
ENST00000239367	LRP11	Q86VZ4
ENST00000690982	SGMS2	Q8NHU3
ENST00000424100	GPR85	P60893
ENST00000225777	SYNGR2	O43760
ENST00000587230	STX10	O60499
ENST00000225823	ASIC2	Q16515
ENST00000252593	BST2	Q10589
ENST00000341130	TMEM221	A6NGB7
ENST00000215637	MADCAM1	Q13477
ENST00000317147	CNOT1	A5YKK6
ENST00000340958	CLDN4	O14493
ENST00000641559	OR9A4	Q8NGU2
ENST00000641412	OR2F1	Q13607
ENST00000328557	NRROS	Q86YC3
ENST00000219320	SLC38A7	Q9NVC3
ENST00000518568	SLC10A5	Q5PT55
ENST00000296358	OTOP1	Q7RTM1
ENST00000382753	TMEM128	Q5BJH2
ENST00000371085	GNAS	P63092
ENST00000333511	BSG	P35613
ENST00000263563	PALD1	Q9ULE6
ENST00000389682	TSN	Q15631
ENST00000429772	TMEM106C	Q9BVX2
ENST00000263269	GRIN2D	O15399
ENST00000375190	TBXA2R	P21731
ENST00000383699	CADM2	Q8N3J6
ENST00000306200	STX18	Q9P2W9
ENST00000347631	ST3GAL3	Q11203
ENST00000210633	SEMA4G	Q9NTN9
ENST00000241416	ACVR2A	P27037
ENST00000314673	SNX14	Q9Y5W7
ENST00000621129	NSG1	P42857
ENST00000555002	SYNE2	Q8WXH0
ENST00000369134	GRIK2	Q13002
ENST00000435607	SCN4A	P35499
ENST00000335350	UNC5B	Q8IZJ1
ENST00000288135	KIT	P10721
ENST00000373189	SLC29A3	Q9BZD2
ENST00000262225	TMED2	Q15363
ENST00000579788	ICAM2	P13598
ENST00000396987	GPAT4	Q86UL3
ENST00000314891	LPCAT4	Q643R3
ENST00000433197	ERN1	O75460
ENST00000317991	GRAMD1A	Q96CP6
ENST00000582743	SLC16A3	O15427
ENST00000382614	IFITM5	A6NNB3
ENST00000332826	ANO9	A1A5B4
ENST00000393597	P2RY2	P41231
ENST00000373202	SGPL1	O95470
ENST00000206380	TMEM101	Q96IK0
ENST00000272462	MALL	Q13021
ENST00000301452	ACER1	Q8TDN7
ENST00000251102	CNGB1	Q14028
ENST00000540124	P2RY6	Q15077
ENST00000379727	CYP1A1	P04798
ENST00000538716	TMUB2	Q71RG4
ENST00000408968	IFITM1	P13164
ENST00000604629	UGT2A2	P0DTE5
ENST00000641659	OR2J1	Q9GZK6
ENST00000614722	OR4M2	Q8NGB6
ENST00000377133	OR2H1	Q9GZK4
ENST00000622633	LITAF	Q99732
ENST00000299333	SCN3B	Q9NY72
ENST00000375102	PLA2G2F	Q9BZM2
ENST00000599405	OPN1MW3	P0DN78
ENST00000424859	LHFPL3	Q86UP9
ENST00000400723	GCGR	P47871
ENST00000555815	ATP10A	O60312
ENST00000330342	ATP6V0A2	Q9Y487
ENST00000330684	GRIN2A	Q12879
ENST00000301454	SLC25A23	Q9BV35
ENST00000617225	TEX28	O15482
ENST00000341119	SLC25A40	Q8TBP6
ENST00000368400	DPM3	Q9P2X0
ENST00000368318	RXFP4	Q8TDU9
ENST00000359543	EMP2	P54851
ENST00000358867	TMEM126B	Q8IUX1
ENST00000304511	TMEM126A	Q9H061
ENST00000306125	QARS1	P47897
ENST00000399808	IFITM3	Q01628
ENST00000281031	NDUFC2	O95298
ENST00000475243	VAPB	O95292
ENST00000371149	APCDD1L	Q8NCL9
ENST00000504110	C4orf3	Q8WVX3
ENST00000684762	LYSMD4	Q5XG99
ENST00000394005	ACSM6	Q6P461
ENST00000338316	ADCY2	Q08462
ENST00000427478	CNEP1R1	Q8N9A8
ENST00000380079	STEAP4	Q687X5
ENST00000381440	ITPRIPL2	Q3MIP1
ENST00000332432	MARCHF11	A6NNE9
ENST00000356300	JPH4	Q96JJ6
ENST00000357742	MCTP2	Q6DN12
ENST00000263932	TNFRSF8	P28908
ENST00000379509	LCLAT1	Q6UWP7
ENST00000371141	STX16	O14662
ENST00000299441	DCHS1	Q96JQ0
ENST00000382496	SEMA5A	Q13591
ENST00000399132	COL25A1	Q9BXS0
ENST00000299626	ALG8	Q9BVK2
ENST00000260061	LRRC32	Q14392
ENST00000370783	MOSPD1	Q9UJG1
ENST00000330288	SMIM10	Q96HG1
ENST00000264400	RASGEF1B	Q0VAM2
ENST00000220562	EXTL3	O43909
ENST00000696146	TMEM249	Q2WGJ8
ENST00000532485	ACER3	Q9NUN7
ENST00000327047	CLRN1	P58418
ENST00000373463	TMEM54	Q969K7
ENST00000329697	ACSM2B	Q68CK6
ENST00000249887	ACKR4	Q9NPB9
ENST00000318063	MICU3	Q86XE3
ENST00000289902	FCER1G	P30273
ENST00000340157	VRK2	Q86Y07
ENST00000314124	TMEM40	Q8WWA1
ENST00000487137	CDH24	Q86UP0
ENST00000520010	ACSM1	Q08AH1
ENST00000281441	TMEM45B	Q96B21
ENST00000305747	CERS6	Q6ZMG9
ENST00000264235	GSK3B	P49841
ENST00000588485	ACSBG2	Q5FVE4
ENST00000645032	RPGR	Q92834
ENST00000301244	SPINT2	O43291
ENST00000333050	TMEM186	Q96B77
ENST00000392806	TMEM119	Q4V9L6
ENST00000256951	EMP1	P54849
ENST00000313182	INTS14	Q96SY0
ENST00000641698	OR6B1	O95007
ENST00000305963	MMGT1	Q8N4V1
ENST00000376568	DDR1	Q08345
ENST00000359125	KCNQ2	O43526
ENST00000275767	TMEM140	Q9NV12
ENST00000444197	OR10C1	Q96KK4
ENST00000377175	OR2W1	Q9Y3N9
ENST00000278742	ST14	Q9Y5Y6
ENST00000382285	NRSN2	Q9GZP1
ENST00000264346	HERC6	Q8IVU3
ENST00000431232	PGAP6	Q9HCN3
ENST00000409745	MYADML2	A6NDP7
ENST00000361573	SLC9A8	Q9Y2E8
ENST00000339413	YIF1B	Q5BJH7
ENST00000266509	SLCO1C1	Q9NYB5
ENST00000641810	OR2A42	Q8NGT9
ENST00000411539	SEMA4B	Q9NPR2
ENST00000641841	OR2A7	Q96R45
ENST00000645652	FUT1	P19526
ENST00000641044	OR2A1	Q8NGT9
ENST00000347147	TMEM44	Q2T9K0
ENST00000381577	CD274	Q9NZQ7
ENST00000534025	TMEM9B	Q9NQ34
ENST00000695545	LCTL	Q6UWM7
ENST00000202834	TMEM230	Q96A57
ENST00000641693	OR2A5	Q96R48
ENST00000641663	OR2A25	A4D2G3
ENST00000641592	OR2A12	Q8NGT7
ENST00000641068	OR2A14	Q96R47
ENST00000698399	LINGO2	Q7L985
ENST00000393459	SFXN3	Q9BWM7
ENST00000358157	S1PR3	Q99500
ENST00000640237	SCART1	Q4G0T1
ENST00000404464	ECE2	P0DPD6
ENST00000316649	IL20RA	Q9UHF4
ENST00000393658	GPM6A	P51674
ENST00000576178	NPY4R2	P0DQD5
ENST00000476832	ALG2	Q9H553
ENST00000396865	SLC38A9	Q8NBW4
ENST00000223641	SEC61B	P60468
ENST00000358812	MANEA	Q5SRI9
ENST00000370489	ENTPD7	Q9NQZ7
ENST00000268485	MARVELD3	Q96A59
ENST00000285419	PIP4P2	Q8N4L2
ENST00000257770	NT5E	P21589
ENST00000264463	CDH10	Q9Y6N8
ENST00000016171	COX15	Q7KZN9
ENST00000258042	NMBR	P28336
ENST00000332438	CCR10	P46092
ENST00000284268	ANKH	Q9HCJ1
ENST00000335472	SLC10A7	Q0GE19
ENST00000376421	NRM	Q8IXM6
ENST00000353442	LMBR1	Q8WVP7
ENST00000264638	CNTNAP1	P78357
ENST00000684113	BTN1A1	Q13410
ENST00000623665	REELD1	A0A1B0GV85
ENST00000328194	DENND5A	Q6IQ26
ENST00000275216	TAAR1	Q96RJ0
ENST00000368586	CFAP46	Q8IYW2
ENST00000340083	DOK7	Q18PE1
ENST00000579774	GJA5	P36382
ENST00000369235	GJA8	P48165
ENST00000528080	TMEM41B	Q5BJD5
ENST00000485876	NDUFA3	O95167
ENST00000276609	SLC26A7	Q8TE54
ENST00000265074	NPR3	P17342
ENST00000374720	SLC44A1	Q8WWI5
ENST00000347785	CD5	P06127
ENST00000314163	GPR89B	P0CG08
ENST00000253796	RAMP2	O60895
ENST00000308278	TLCD3A	Q8TBR7
ENST00000275169	GPR6	P46095
ENST00000568943	SLC6A2	P23975
ENST00000647468	SERAC1	Q96JX3
ENST00000231021	CDH9	Q9ULB4
ENST00000245615	MBOAT7	Q96N66
ENST00000379458	MUC3A	Q02505
ENST00000333926	CISD1	Q9NZ45
ENST00000320743	LRIG3	Q6UXM1
ENST00000306151	MUC17	Q685J3
ENST00000370398	KCNQ5	Q9NR82
ENST00000274278	UGT3A1	Q6NUS8
ENST00000235329	MFN2	O95140
ENST00000362057	WHRN	Q9P202
ENST00000372766	TMCO2	Q7Z6W1
ENST00000382275	CDH18	Q13634
ENST00000371369	TMEM255A	Q5JRV8
ENST00000372759	ZMPSTE24	O75844
ENST00000449561	LILRB5	O75023
ENST00000205557	ABCC6	O95255
ENST00000313599	CD163L1	Q9NR16
ENST00000378802	CYP4V2	Q6ZWL3
ENST00000376228	HLA-C	P10321
ENST00000533357	MPZ	P25189
ENST00000262374	ALG1	Q9BT22
ENST00000314446	LILRB2	Q8N423
ENST00000310775	FANCI	Q9NVI1
ENST00000692443	HLA-DPA1	P20036
ENST00000249749	DLL4	Q9NR61
ENST00000344575	FZD9	O00144
ENST00000675840	PAQR7	Q86WK9
ENST00000343139	HLA-DQA1	P01909
ENST00000215555	MARCHF2	Q9P0N8
ENST00000335509	TPCN1	Q9ULQ1
ENST00000256797	ERN2	Q76MJ5
ENST00000550948	SELPLG	Q14242
ENST00000372237	TMEM53	Q6P2H8
ENST00000242729	SSPN	Q14714
ENST00000404938	ABCB5	Q2M3G0
ENST00000005284	CACNG3	O60359
ENST00000425642	ATP6V0E2	Q8NHE4
ENST00000360370	SLC41A3	Q96GZ6
ENST00000294072	CYB561A3	Q8NBI2
ENST00000267970	TSPAN3	O60637
ENST00000263956	GTF3C3	Q9Y5Q9
ENST00000672452	HPN	P05981
ENST00000321871	TMEM108	Q6UXF1
ENST00000382254	CDH12	P55289
ENST00000262854	HUWE1	Q7Z6Z7
ENST00000264896	SCARB2	Q14108
ENST00000359062	PDE3A	Q14432
ENST00000354764	PGAP1	Q75T13
ENST00000610212	TMEM271	A0A286YF58
ENST00000396319	TAX1BP1	Q86VP1
ENST00000408955	OR2F2	O95006
ENST00000408979	OR2A2	Q6IF42
ENST00000372207	BEST4	Q8NFU0
ENST00000361669	GRM3	Q14832
ENST00000469902	SLC12A8	A0AV02
ENST00000305899	OR10H2	O60403
ENST00000610896	GFY	I3L273
ENST00000642092	OR10H5	Q8NGA6
ENST00000641646	OR10H3	O60404
ENST00000303221	EMB	Q6PCB8
ENST00000456448	OR7E24	Q6IFN5
ENST00000641398	OR1I1	O60431
ENST00000636672	PRRT1B	A0A1B0GWB2
ENST00000508821	ELOVL7	A1L3X0
ENST00000372192	PTCH2	Q9Y6C5
ENST00000442196	CCPG1	Q9ULG6
ENST00000322224	SLC49A3	Q6UXD7
ENST00000619167	SPATA31A7	Q8IWB4
ENST00000282588	ITGA1	P56199
ENST00000641419	OR10H1	Q9Y4A9
ENST00000641129	OR7A10	O76100
ENST00000503731	TUSC3	Q13454
ENST00000428649	SPATA31A3	Q5VYP0
ENST00000264257	IL1RL2	Q9HB29
ENST00000359151	KLRC1	P26715
ENST00000252483	NECTIN2	Q92692
ENST00000355622	TLR4	O00206
ENST00000397609	FAM98B	Q52LJ0
ENST00000295269	SLC9A4	Q6AI14
ENST00000502346	TMEM167A	Q8TBQ9
ENST00000264956	EVC	P57679
ENST00000333172	TAS1R1	Q7RTX1
ENST00000308973	TLR10	Q9BXR5
ENST00000378617	PIGO	Q8TEQ8
ENST00000308979	TLR1	Q15399
ENST00000673969	FAM163B	P0C2L3
ENST00000508254	TLR6	Q9Y2C9
ENST00000370454	LRRC8C	Q8TDW0
ENST00000536621	MUC12	Q9UKN1
ENST00000339996	MYMK	A6NI61
ENST00000644486	ATXN3	P54252
ENST00000166244	EPHA8	P29322
ENST00000381273	MANSC4	A6NHS7
ENST00000412232	ADGRA2	Q96PE1
ENST00000278833	ROM1	Q03395
ENST00000337392	CLPTM1	O96005
ENST00000345060	ADRB3	P13945
ENST00000682466	SPAM1	P38567
ENST00000373943	STX12	Q86Y82
ENST00000391770	MYADM	Q96S97
ENST00000335508	SF3B1	O75533
ENST00000391767	CACNG7	P62955
ENST00000270458	CACNG8	Q8WXS5
ENST00000252729	CACNG6	Q9BXT2
ENST00000407991	CHRNA2	Q15822
ENST00000377953	UQCC3	Q6UW78
ENST00000326735	ATP13A2	Q9NQ11
ENST00000261854	SPPL2A	Q8TCT8
ENST00000396065	GCNT3	O95395
ENST00000316902	SLC7A8	Q9UHI5
ENST00000003100	CYP51A1	Q16850
ENST00000219240	DHODH	Q02127
ENST00000317449	LRRN4CL	Q8ND94
ENST00000306960	CHRM1	P11229
ENST00000464295	GPR156	Q8NFN8
ENST00000344922	MIA3	Q5JRA6
ENST00000301904	SCARA3	Q6AZY7
ENST00000608443	FKBP8	Q14318
ENST00000419782	SPATA31D4	Q6ZUB0
ENST00000445385	SPATA31D3	P0C874
ENST00000344803	SPATA31D1	Q6ZQQ2
ENST00000299752	CDH16	O75309
ENST00000298050	DEUP1	Q05D60
ENST00000621697	MRGPRX3	Q96LB0
ENST00000641998	OR5AN1	Q8NGI8
ENST00000272793	UBR3	Q6ZT12
ENST00000641819	OR51L1	Q8NGJ5
ENST00000533152	OR8J1	Q8NGP2
ENST00000296585	ITGA2	P17301
ENST00000641687	OR8D4	Q8NGM9
ENST00000641692	OR4S2	Q8NH73
ENST00000314259	OR4C6	Q8NH72
ENST00000313503	OR8H2	Q8N162
