Gene stable ID	Transcript stable ID	UniProtKB/Swiss-Prot ID	Gene name
ENSG00000237440	ENST00000427401	O75373	ZNF737
ENSG00000206422	ENST00000383467	A6NM36	LRRC30
ENSG00000221994	ENST00000276054	Q2M218	ZNF630
ENSG00000184788	ENST00000644105	Q86VE3	SATL1
ENSG00000215568	ENST00000400588	Q2WGN9	GAB4
ENSG00000172164	ENST00000517992	Q13884	SNTB1
ENSG00000198435	ENST00000356628	Q7Z6K4	NRARP
ENSG00000175792	ENST00000322623	Q9Y265	RUVBL1
ENSG00000180263	ENST00000343958	Q6ZV73	FGD6
ENSG00000173334	ENST00000311922	Q96RU8	TRIB1
ENSG00000187193	ENST00000394485	P80297	MT1X
ENSG00000183569	ENST00000327678	Q9H4I8	SERHL2
ENSG00000234068	ENST00000374968	Q7Z2X7	PAGE2
ENSG00000196263	ENST00000308031	Q9BX82	ZNF471
ENSG00000249222	ENST00000505920	Q7Z4Y8	ATP5MGL
ENSG00000196867	ENST00000301318	Q8NHY6	ZFP28
ENSG00000171606	ENST00000617501	Q96GC6	ZNF274
ENSG00000182405	ENST00000397766	Q96DM1	PGBD4
ENSG00000213213	ENST00000338005	Q5T5S1	CCDC183
ENSG00000196642	ENST00000311502	Q3YEC7	RABL6
ENSG00000197157	ENST00000354725	Q7KZF4	SND1
ENSG00000244274	ENST00000372710	Q9BQY9	DBNDD2
ENSG00000213920	ENST00000288087	Q86V88	MDP1
ENSG00000214860	ENST00000399134	A8MZ36	EVPLL
ENSG00000185728	ENST00000539294	Q7Z739	YTHDF3
ENSG00000198142	ENST00000356454	Q53LP3	SOWAHC
ENSG00000187905	ENST00000442047	Q6ZQY2	LRRC74B
ENSG00000171766	ENST00000396659	P50440	GATM
ENSG00000185686	ENST00000405655	P78395	PRAME
ENSG00000176401	ENST00000326282	Q96D98	EID2B
ENSG00000197380	ENST00000391916	Q96B18	DACT3
ENSG00000180817	ENST00000373232	Q15181	PPA1
ENSG00000197779	ENST00000338637	P51508	ZNF81
ENSG00000227551	ENST00000415041	C9JPN9	USP17L12
ENSG00000188425	ENST00000341294	P60321	NANOS2
ENSG00000231637	ENST00000511681	Q0WX57	USP17L29
ENSG00000248933	ENST00000511280	D6RA61	USP17L22
ENSG00000198612	ENST00000354371	Q99627	COPS8
ENSG00000185800	ENST00000270223	Q09019	DMWD
ENSG00000185055	ENST00000480514	A6NFE3	EFCAB10
ENSG00000171219	ENST00000342711	Q6DT37	CDC42BPG
ENSG00000185681	ENST00000373764	Q5VZ52	MORN5
ENSG00000178935	ENST00000391701	Q9H707	ZNF552
ENSG00000213931	ENST00000396895	P02100	HBE1
ENSG00000185009	ENST00000355264	Q9Y2T2	AP3M1
ENSG00000213934	ENST00000330597	P69891	HBG1
ENSG00000177889	ENST00000318066	P61088	UBE2N
ENSG00000197415	ENST00000362010	Q14D04	VEPH1
ENSG00000182378	ENST00000381657	Q9NUJ7	PLCXD1
ENSG00000268651	ENST00000599837	P78358	CTAG1A
ENSG00000230054	ENST00000423632	A0A1B0GU33	TEX53
ENSG00000206199	ENST00000446160	A6NFN9	ANKUB1
ENSG00000172331	ENST00000344924	P07738	BPGM
ENSG00000198887	ENST00000361138	Q8IY18	SMC5
ENSG00000264230	ENST00000619162	Q5VT79	ANXA8L1
ENSG00000261787	ENST00000563496	Q7RTU0	TCF24
ENSG00000283755	ENST00000640559	A0A1W2PPM1	CPHXL
ENSG00000270946	ENST00000620704	P0DMV2	CT45A9
ENSG00000256980	ENST00000370388	Q5JSQ8	KHDC1L
ENSG00000203909	ENST00000370370	A6NC42	DPPA5
ENSG00000186471	ENST00000371431	Q86UN6	AKAP14
ENSG00000181085	ENST00000338033	Q8TD08	MAPK15
ENSG00000183742	ENST00000400331	Q6ZN28	MACC1
ENSG00000177700	ENST00000322028	P62875	POLR2L
ENSG00000206177	ENST00000356815	Q6B0K9	HBM
ENSG00000177830	ENST00000323578	Q9BWS9	CHID1
ENSG00000283093	ENST00000634648	P0DPI3	CENPVL2
ENSG00000242028	ENST00000442995	Q9NX55	HYPK
ENSG00000196967	ENST00000292841	Q6P3V2	ZNF585A
ENSG00000242550	ENST00000238508	P48595	SERPINB10
ENSG00000186787	ENST00000434397	Q9BPZ2	SPIN2B
ENSG00000237765	ENST00000422728	P0CF97	FAM200B
ENSG00000178685	ENST00000313028	Q53GL7	PARP10
ENSG00000198205	ENST00000358697	P98168	ZXDA
ENSG00000243789	ENST00000397299	P0C870	JMJD7
ENSG00000179981	ENST00000580243	Q6ZSZ6	TSHZ1
ENSG00000178814	ENST00000618853	O14841	OPLAH
ENSG00000179526	ENST00000398712	Q9H0F6	SHARPIN
ENSG00000226023	ENST00000419194	Q5JQC4	CT47A6
ENSG00000224107	ENST00000423661	P0DPP9	ETDB
ENSG00000283644	ENST00000635820	A0A1B0GVM5	ETDC
ENSG00000187792	ENST00000341976	Q9UC06	ZNF70
ENSG00000186862	ENST00000619208	Q9H5P4	PDZD7
ENSG00000176723	ENST00000315678	Q8N446	ZNF843
ENSG00000178921	ENST00000314666	O15067	PFAS
ENSG00000215595	ENST00000400633	A1L168	C20orf202
ENSG00000187187	ENST00000347077	Q86UE3	ZNF546
ENSG00000187837	ENST00000343677	P16403	H1-2
ENSG00000274290	ENST00000614097	P62807	H2BC6
ENSG00000198563	ENST00000396172	Q13838	DDX39B
ENSG00000227345	ENST00000616448	Q86W56	PARG
ENSG00000198771	ENST00000367854	Q6JBY9	RCSD1
ENSG00000198538	ENST00000457749	P17035	ZNF28
ENSG00000215113	ENST00000542739	A8MYA2	CXorf49B
ENSG00000186814	ENST00000333206	Q86W11	ZSCAN30
ENSG00000186496	ENST00000589332	Q96N95	ZNF396
ENSG00000183837	ENST00000593810	Q9UL41	PNMA3
ENSG00000175602	ENST00000312579	Q15834	CCDC85B
ENSG00000175376	ENST00000533544	Q8N9N8	EIF1AD
ENSG00000172426	ENST00000372163	Q9H1X1	RSPH9
ENSG00000184634	ENST00000374080	Q93074	MED12
ENSG00000174791	ENST00000311320	Q13671	RIN1
ENSG00000178078	ENST00000594605	Q9UGK3	STAP2
ENSG00000204673	ENST00000344175	Q96B36	AKT1S1
ENSG00000174684	ENST00000311181	O43505	B4GAT1
ENSG00000180329	ENST00000315286	Q96MW1	CCDC43
ENSG00000204136	ENST00000481799	Q4G0N0	GGTA1
ENSG00000189090	ENST00000452267	B3EWG6	FAM25G
ENSG00000189269	ENST00000317749	Q6PGQ1	DRICH1
ENSG00000224902	ENST00000381722	A6NDE8	GAGE12H
ENSG00000189064	ENST00000362097	Q6NT46	GAGE2A
ENSG00000205777	ENST00000381700	P0DTW1	GAGE1
ENSG00000215274	ENST00000407599	A6NGK3	GAGE10
ENSG00000196724	ENST00000396147	Q8TF45	ZNF418
ENSG00000204386	ENST00000375631	Q99519	NEU1
ENSG00000268606	ENST00000684311	P43356	MAGEA2
ENSG00000188611	ENST00000682911	Q9NR71	ASAH2
ENSG00000204569	ENST00000376511	Q96QC0	PPP1R10
ENSG00000204568	ENST00000259873	Q9Y676	MRPS18B
ENSG00000196793	ENST00000374446	Q16600	ZNF239
ENSG00000198298	ENST00000361807	Q8NCK3	ZNF485
ENSG00000188158	ENST00000676302	Q6T4R5	NHS
ENSG00000174282	ENST00000380599	Q9P1Z0	ZBTB4
ENSG00000171772	ENST00000343131	Q8N0S2	SYCE1
ENSG00000262814	ENST00000333676	P52815	MRPL12
ENSG00000257365	ENST00000246166	P49356	FNTB
ENSG00000172590	ENST00000397496	Q86TS9	MRPL52
ENSG00000204316	ENST00000309352	Q96DV4	MRPL38
ENSG00000223569	ENST00000456464	C9J2P7	USP17L15
ENSG00000258659	ENST00000429814	Q9BYJ4	TRIM34
ENSG00000176428	ENST00000324941	Q86XT2	VPS37D
ENSG00000184489	ENST00000521578	O75365	PTP4A3
ENSG00000180053	ENST00000325017	A6NCS4	NKX2-6
ENSG00000198929	ENST00000361897	O75052	NOS1AP
ENSG00000196792	ENST00000357479	Q13033	STRN3
ENSG00000198088	ENST00000372466	Q9H1M0	NUP62CL
ENSG00000204991	ENST00000378247	Q8WWL2	SPIRE2
ENSG00000214456	ENST00000381848	Q00G26	PLIN5
ENSG00000178498	ENST00000337737	Q8N9I9	DTX3
ENSG00000177614	ENST00000391860	Q8N414	PGBD5
ENSG00000197472	ENST00000339986	Q8IW36	ZNF695
ENSG00000235608	ENST00000422806	Q15270	NKX1-1
ENSG00000213799	ENST00000458035	Q96IR2	ZNF845
ENSG00000185721	ENST00000331457	Q9Y295	DRG1
ENSG00000178038	ENST00000318962	Q60I27	ALS2CL
ENSG00000185220	ENST00000329291	Q6P3X8	PGBD2
ENSG00000196150	ENST00000417550	P15622	ZNF250
ENSG00000196123	ENST00000563902	Q68EN5	MATCAP1
ENSG00000198842	ENST00000361200	Q5VZP5	STYXL2
ENSG00000226430	ENST00000530447	P0C7H9	USP17L7
ENSG00000205250	ENST00000379378	Q16254	E2F4
ENSG00000275379	ENST00000616365	P68431	H3C11
ENSG00000223611	ENST00000486479	P0C7V6	SUPT20HL2
ENSG00000204619	ENST00000376772	O60927	PPP1R11
ENSG00000185522	ENST00000329451	Q8IXW0	LMNTD2
ENSG00000235162	ENST00000443585	Q8TAD7	C12orf75
ENSG00000204616	ENST00000376734	Q9BZY9	TRIM31
ENSG00000204614	ENST00000396581	Q6P9F5	TRIM40
ENSG00000181029	ENST00000596148	Q8IUR0	TRAPPC5
ENSG00000183248	ENST00000618550	Q9H6K5	PRR36
ENSG00000175137	ENST00000366472	Q7L8J4	SH3BP5L
ENSG00000214413	ENST00000448814	A8MTZ0	BBIP1
ENSG00000185112	ENST00000329759	Q8N2R8	FAM43A
ENSG00000188739	ENST00000408888	P42696	RBM34
ENSG00000256043	ENST00000433477	P43234	CTSO
ENSG00000204304	ENST00000375050	P40425	PBX2
ENSG00000187068	ENST00000335012	A6NLC5	C3orf70
ENSG00000204382	ENST00000375616	Q9HD64	XAGE1B
ENSG00000186073	ENST00000566621	Q9Y2V0	CDIN1
ENSG00000181924	ENST00000355693	Q9NYJ1	COA4
ENSG00000171700	ENST00000395042	P49795	RGS19
ENSG00000188981	ENST00000438480	Q6ZTZ1	MSANTD1
ENSG00000273696	ENST00000610598	P0DMV0	CT45A7
ENSG00000183066	ENST00000328823	Q6ICG8	WBP2NL
ENSG00000196976	ENST00000357360	Q14657	LAGE3
ENSG00000184979	ENST00000215794	Q9UMW8	USP18
ENSG00000175482	ENST00000312419	Q9HCU8	POLD4
ENSG00000172531	ENST00000376745	P62136	PPP1CA
ENSG00000172336	ENST00000303151	O75817	POP7
ENSG00000171223	ENST00000302754	P17275	JUNB
ENSG00000213563	ENST00000524821	Q6P1X6	C8orf82
ENSG00000198169	ENST00000292562	Q9BRH9	ZNF251
ENSG00000175279	ENST00000309048	Q8N2Z9	CENPS
ENSG00000179387	ENST00000323570	Q8IZ81	ELMOD2
ENSG00000178397	ENST00000313324	Q7Z4H9	FAM220A
ENSG00000237412	ENST00000617714	P0CW18	PRSS56
ENSG00000172345	ENST00000302824	Q9NSY2	STARD5
ENSG00000181544	ENST00000650831	Q8NB91	FANCB
ENSG00000243978	ENST00000520821	Q8NET4	RTL9
ENSG00000173153	ENST00000000442	P11474	ESRRA
ENSG00000204356	ENST00000375429	P18615	NELFE
ENSG00000257218	ENST00000551765	O43716	GATC
ENSG00000180815	ENST00000338883	Q6ZN16	MAP3K15
ENSG00000204348	ENST00000337523	O77932	DXO
ENSG00000198924	ENST00000361384	Q6PJP8	DCLRE1A
ENSG00000196862	ENST00000408999	Q7Z3J3	RGPD4
ENSG00000204128	ENST00000373640	A6NCS6	C2orf72
ENSG00000186790	ENST00000335071	Q13461	FOXE3
ENSG00000174080	ENST00000310325	Q9UBX1	CTSF
ENSG00000172009	ENST00000307741	P52888	THOP1
ENSG00000183918	ENST00000371139	O60880	SH2D1A
ENSG00000205542	ENST00000451311	P62328	TMSB4X
ENSG00000283329	ENST00000637493	A0A1B0GVZ2	FAM240B
ENSG00000180425	ENST00000623205	Q6IPW1	C11orf71
ENSG00000215252	ENST00000683415	A8MQT2	GOLGA8B
ENSG00000173540	ENST00000308388	Q9Y5P6	GMPPB
ENSG00000189157	ENST00000424749	Q6ZV65	FAM47E
ENSG00000206260	ENST00000383163	A6NEV1	PRR23A
ENSG00000183808	ENST00000520560	Q8IXT5	RBM12B
ENSG00000172757	ENST00000308162	P23528	CFL1
ENSG00000205323	ENST00000336133	P82979	SARNP
ENSG00000235863	ENST00000451237	O96024	B3GALT4
ENSG00000179674	ENST00000320767	Q8N4G2	ARL14
ENSG00000204220	ENST00000374606	O15212	PFDN6
ENSG00000248713	ENST00000511828	D6RIA3	C4orf54
ENSG00000177469	ENST00000357037	Q6NZI2	CAVIN1
ENSG00000171747	ENST00000307751	P56470	LGALS4
ENSG00000233041	ENST00000448599	C9JFL3	PHGR1
ENSG00000185988	ENST00000454744	Q496M5	PLK5
ENSG00000186665	ENST00000580729	Q2M2W7	C17orf58
ENSG00000247596	ENST00000305533	Q6IBS0	TWF2
ENSG00000172785	ENST00000356521	Q9BRT8	ZNG1A
ENSG00000171773	ENST00000301944	Q96CM4	NXNL1
ENSG00000184361	ENST00000331780	Q96LK8	SPATA32
ENSG00000258366	ENST00000360203	Q9NZ71	RTEL1
ENSG00000187242	ENST00000251643	Q99456	KRT12
ENSG00000258947	ENST00000315491	Q13509	TUBB3
ENSG00000186222	ENST00000320776	Q9NUP1	BLOC1S4
ENSG00000249853	ENST00000312719	Q8IZT8	HS3ST5
ENSG00000204618	ENST00000244360	Q9H2S5	RNF39
ENSG00000215186	ENST00000421285	A6NDN3	GOLGA6B
ENSG00000229674	ENST00000448797	A0A3B3IU63	H2AL3
ENSG00000184216	ENST00000369980	P51617	IRAK1
ENSG00000223443	ENST00000333796	Q6R6M4	USP17L2
ENSG00000180964	ENST00000372685	Q8IYN2	TCEAL8
ENSG00000177352	ENST00000321895	Q8IV32	CCDC71
ENSG00000273756	ENST00000618455	P0DX02	GOLGA6L26
ENSG00000183010	ENST00000329875	P32322	PYCR1
ENSG00000188315	ENST00000343010	Q6ZUJ4	C3orf62
ENSG00000185624	ENST00000331483	P07237	P4HB
ENSG00000185088	ENST00000330964	Q71UM5	RPS27L
ENSG00000278662	ENST00000610657	A6NI86	GOLGA6L10
ENSG00000197978	ENST00000618348	A6NEM1	GOLGA6L9
ENSG00000188931	ENST00000367974	Q5VTH2	CFAP126
ENSG00000205903	ENST00000382252	A6NFI3	ZNF316
ENSG00000272047	ENST00000607778	Q6ZYL4	GTF2H5
ENSG00000241370	ENST00000442966	Q9H633	RPP21
ENSG00000273542	ENST00000611927	P62805	H4C12
ENSG00000278828	ENST00000685041	P68431	H3C10
ENSG00000177479	ENST00000356401	O95376	ARIH2
ENSG00000274523	ENST00000610322	Q96I51	RCC1L
ENSG00000189144	ENST00000536220	Q86YE8	ZNF573
ENSG00000188368	ENST00000341747	A6NJB7	PRR19
ENSG00000180448	ENST00000313093	Q92619	ARHGAP45
ENSG00000172575	ENST00000310803	O95267	RASGRP1
ENSG00000285480	ENST00000644661	A0A2R8Y619	H2BK1
ENSG00000185414	ENST00000338148	Q8TCC3	MRPL30
ENSG00000187840	ENST00000338825	Q13541	EIF4EBP1
ENSG00000180855	ENST00000301547	Q9Y2A4	ZNF443
ENSG00000234444	ENST00000423484	B4DX44	ZNF736
ENSG00000198039	ENST00000476120	Q14593	ZNF273
ENSG00000186860	ENST00000334202	Q9BYP8	KRTAP17-1
ENSG00000185085	ENST00000330574	Q6P9B9	INTS5
ENSG00000204531	ENST00000259915	Q01860	POU5F1
ENSG00000214753	ENST00000301785	Q1KMD3	HNRNPUL2
ENSG00000182173	ENST00000333213	Q7Z6J9	TSEN54
ENSG00000198429	ENST00000429654	Q9UC07	ZNF69
ENSG00000171533	ENST00000304771	Q96JE9	MAP6
ENSG00000186918	ENST00000344423	Q9H8N7	ZNF395
ENSG00000186469	ENST00000556766	P59768	GNG2
ENSG00000198093	ENST00000354957	Q9BS31	ZNF649
ENSG00000187987	ENST00000289788	Q3MJ62	ZSCAN23
ENSG00000197694	ENST00000372739	Q13813	SPTAN1
ENSG00000182308	ENST00000333141	Q3SXM0	DCAF4L1
ENSG00000197261	ENST00000529246	Q5SZD1	C6orf141
ENSG00000185130	ENST00000377401	Q99880	H2BC13
ENSG00000275713	ENST00000619466	Q93079	H2BC9
ENSG00000273983	ENST00000614378	P68431	H3C8
ENSG00000172428	ENST00000607357	Q8WXC6	COPS9
ENSG00000196812	ENST00000340487	Q9H4T2	ZSCAN16
ENSG00000172932	ENST00000511455	Q6ZTN6	ANKRD13D
ENSG00000203872	ENST00000388923	Q5TEZ5	C6orf163
ENSG00000172687	ENST00000683779	Q8NE65	ZNF738
ENSG00000203877	ENST00000369689	Q5TAB7	RIPPLY2
ENSG00000213139	ENST00000307944	P22914	CRYGS
ENSG00000285687	ENST00000648590	A8MWA6	FAM90A22
ENSG00000285620	ENST00000648174	P0DV73	FAM90A16
ENSG00000177200	ENST00000447540	Q3L8U1	CHD9
ENSG00000173113	ENST00000544844	Q9UI30	TRMT112
ENSG00000172780	ENST00000315150	Q86YS6	RAB43
ENSG00000197937	ENST00000334197	Q96SE7	ZNF347
ENSG00000275835	ENST00000615383	Q96RT8	TUBGCP5
ENSG00000178386	ENST00000434772	Q9UK11	ZNF223
ENSG00000184227	ENST00000311148	Q86TX2	ACOT1
ENSG00000177465	ENST00000326303	Q8N9L9	ACOT4
ENSG00000178694	ENST00000314622	Q9H649	NSUN3
ENSG00000197416	ENST00000360464	A6NFH5	FABP12
ENSG00000179902	ENST00000369948	Q5T5A4	CFAP276
ENSG00000196678	ENST00000357967	A8K979	ERI2
ENSG00000188215	ENST00000324344	Q8IWE4	DCUN1D3
ENSG00000204120	ENST00000373563	Q6Y7W6	GIGYF2
ENSG00000182791	ENST00000333861	Q9NVE4	CCDC87
ENSG00000182916	ENST00000332431	Q9BRU2	TCEAL7
ENSG00000254997	ENST00000528743	P26371	KRTAP5-9
ENSG00000198561	ENST00000399050	O60716	CTNND1
ENSG00000176788	ENST00000322611	P80723	BASP1
ENSG00000185246	ENST00000355765	Q86UA1	PRPF39
ENSG00000187790	ENST00000267430	Q8IYD8	FANCM
ENSG00000196365	ENST00000360614	P36776	LONP1
ENSG00000205302	ENST00000379516	O60749	SNX2
ENSG00000174206	ENST00000398055	Q96MD2	KICS2
ENSG00000179580	ENST00000569714	Q2KHN1	RNF151
ENSG00000226490	ENST00000643770	A0A2R8Y2Y2	C8orf90
ENSG00000178896	ENST00000316052	Q9NPD3	EXOSC4
ENSG00000284395	ENST00000640283	A0A1W2PR82	PERCC1
ENSG00000197599	ENST00000389176	A6NI56	CCDC154
ENSG00000172667	ENST00000311417	Q9HA38	ZMAT3
ENSG00000214360	ENST00000398186	A8MZ26	EFCAB9
ENSG00000197763	ENST00000524230	Q86VQ6	TXNRD3
ENSG00000214558	ENST00000398578	P0DQW0	ZC3H11C
ENSG00000262461	ENST00000575125	A0A494C191	SPDYE9
ENSG00000197223	ENST00000410067	Q13901	C1D
ENSG00000204351	ENST00000375394	Q15477	SKIC2
ENSG00000263001	ENST00000573035	P78347	GTF2I
ENSG00000198300	ENST00000326441	Q9GZU2	PEG3
ENSG00000270765	ENST00000604641	Q8NHY3	GAS2L2
ENSG00000270806	ENST00000605587	Q8WW18	C17orf50
ENSG00000196646	ENST00000343979	P52737	ZNF136
ENSG00000176953	ENST00000320805	Q8NCF5	NFATC2IP
ENSG00000226763	ENST00000417606	B3KS81	SRRM5
ENSG00000230989	ENST00000433866	O75506	HSBP1
ENSG00000179119	ENST00000336349	Q68D10	SPTY2D1
ENSG00000181873	ENST00000366711	Q5T440	IBA57
ENSG00000185480	ENST00000327680	Q9NWS1	PARPBP
ENSG00000277494	ENST00000622500	Q8IV16	GPIHBP1
ENSG00000261652	ENST00000569691	H3BRN8	PIERCE2
ENSG00000257446	ENST00000547628	C9JN71	ZNF878
ENSG00000188186	ENST00000341942	Q0VGL1	LAMTOR4
ENSG00000178980	ENST00000601048	P63302	SELENOW
ENSG00000178860	ENST00000325509	O60682	MSC
ENSG00000183615	ENST00000373582	Q9BTA0	FAM167B
ENSG00000261667	ENST00000562505	H3BQJ8	LY6L
ENSG00000171970	ENST00000306908	Q68EA5	ZNF57
ENSG00000177045	ENST00000317578	Q8N196	SIX5
ENSG00000183696	ENST00000395564	Q16831	UPP1
ENSG00000174574	ENST00000432648	Q9H9L7	AKIRIN1
ENSG00000188312	ENST00000375587	Q6IPU0	CENPP
ENSG00000212899	ENST00000391586	Q9BYR6	KRTAP3-3
ENSG00000221880	ENST00000344363	Q8IUG1	KRTAP1-3
ENSG00000184661	ENST00000330560	Q69YH5	CDCA2
ENSG00000228727	ENST00000415669	Q5SSQ6	SAPCD1
ENSG00000174177	ENST00000453996	Q2VPK5	CTU2
ENSG00000235106	ENST00000603928	A0A1B0GUI7	BRD3OS
ENSG00000183072	ENST00000329198	P52952	NKX2-5
ENSG00000205238	ENST00000691607	Q495Y8	SPDYE2
ENSG00000181915	ENST00000373783	Q96SZ5	ADO
ENSG00000171206	ENST00000643721	Q9BZR9	TRIM8
ENSG00000236320	ENST00000674182	P0C7P3	SLFN14
ENSG00000205189	ENST00000455036	Q96DT7	ZBTB10
ENSG00000187658	ENST00000409999	A6NGY3	C5orf52
ENSG00000173812	ENST00000469257	P41567	EIF1
ENSG00000198160	ENST00000401041	Q8N108	MIER1
ENSG00000172809	ENST00000311111	P63173	RPL38
ENSG00000171595	ENST00000311014	Q9GZS0	DNAI2
ENSG00000186298	ENST00000335007	P36873	PPP1CC
ENSG00000172425	ENST00000302783	A6NLP5	TTC36
ENSG00000181192	ENST00000263035	Q96HY7	DHTKD1
ENSG00000212993	ENST00000696633	Q06416	POU5F1B
ENSG00000189195	ENST00000636805	Q5XKL5	BTBD8
ENSG00000189367	ENST00000483725	Q6ZU52	KIAA0408
ENSG00000204843	ENST00000628224	Q14203	DCTN1
ENSG00000205413	ENST00000379958	Q5K651	SAMD9
ENSG00000176973	ENST00000530349	Q8N5H3	FAM89B
ENSG00000185028	ENST00000328278	A6NHZ5	LRRC14B
ENSG00000171368	ENST00000360578	O94811	TPPP
ENSG00000248333	ENST00000341832	P21127	CDK11B
ENSG00000291237	ENST00000538183	P04179	SOD2
ENSG00000181852	ENST00000345093	Q9H4P4	RNF41
ENSG00000179134	ENST00000610417	Q5PRF9	SAMD4B
ENSG00000174943	ENST00000568000	Q8WZ19	KCTD13
ENSG00000179412	ENST00000323770	P0DMR1	HNRNPCL4
ENSG00000183559	ENST00000329446	Q5SQS8	C10orf120
ENSG00000185823	ENST00000329468	Q9NZP6	NPAP1
ENSG00000213965	ENST00000397061	A8MXV4	NUDT19
ENSG00000171487	ENST00000390649	P59047	NLRP5
ENSG00000197213	ENST00000586855	A6NJL1	ZSCAN5B
ENSG00000182923	ENST00000675561	Q96MT8	CEP63
ENSG00000261509	ENST00000341305	Q9ULZ0	TP53TG3B
ENSG00000179152	ENST00000342649	Q8N3R3	TCAIM
ENSG00000196387	ENST00000355557	P52738	ZNF140
ENSG00000196604	ENST00000409914	A5A3E0	POTEF
ENSG00000173559	ENST00000425611	Q96AH0	NABP1
ENSG00000196605	ENST00000397902	Q147U1	ZNF846
ENSG00000185129	ENST00000331327	Q00577	PURA
ENSG00000187605	ENST00000409262	O43151	TET3
ENSG00000183077	ENST00000409257	Q63HM1	AFMID
ENSG00000198912	ENST00000361605	Q8IYL3	C1orf174
ENSG00000183856	ENST00000361170	Q86VI3	IQGAP3
ENSG00000187715	ENST00000405109	Q3ZCT8	KBTBD12
ENSG00000273604	ENST00000621654	A6NHQ4	EPOP
ENSG00000205177	ENST00000379011	Q3C1V1	C11orf91
ENSG00000184207	ENST00000333503	A6NDG6	PGP
ENSG00000204256	ENST00000374825	P25440	BRD2
ENSG00000185219	ENST00000396077	P59923	ZNF445
ENSG00000173011	ENST00000310074	Q86TJ2	TADA2B
ENSG00000172007	ENST00000305626	Q9H082	RAB33B
ENSG00000183644	ENST00000375618	Q6PI97	HOATZ
ENSG00000214336	ENST00000428390	A8MTJ6	FOXI3
ENSG00000187510	ENST00000344636	Q6ZR37	PLEKHG7
ENSG00000177030	ENST00000382409	O75398	DEAF1
ENSG00000181315	ENST00000415922	Q6U7Q0	ZNF322
ENSG00000278848	ENST00000623042	Q9ULZ0	TP53TG3F
ENSG00000182903	ENST00000511833	Q8TF20	ZNF721
ENSG00000178852	ENST00000331493	Q8IY85	EFCAB13
ENSG00000184260	ENST00000331380	Q16777	H2AC20
ENSG00000178691	ENST00000322652	Q15022	SUZ12
ENSG00000181163	ENST00000296930	P06748	NPM1
ENSG00000248712	ENST00000503566	Q494R4	CCDC153
ENSG00000172081	ENST00000357066	Q96BX8	MOB3A
ENSG00000184378	ENST00000330368	Q9BYD9	ACTRT3
ENSG00000186174	ENST00000683865	Q86UU0	BCL9L
ENSG00000216921	ENST00000404031	A0A1B0GVR7	FAM240C
ENSG00000197302	ENST00000316491	Q7Z2F6	KRBOX5
ENSG00000184007	ENST00000647444	Q12974	PTP4A2
ENSG00000197226	ENST00000355235	Q66K14	TBC1D9B
ENSG00000180354	ENST00000324453	Q8N3F0	MTURN
ENSG00000179562	ENST00000321407	Q96CN9	GCC1
ENSG00000172845	ENST00000310015	Q02447	SP3
ENSG00000196981	ENST00000330689	Q86VZ2	WDR5B
ENSG00000198898	ENST00000361183	P47755	CAPZA2
ENSG00000198231	ENST00000389924	Q86XP3	DDX42
ENSG00000187391	ENST00000354212	Q86UL8	MAGI2
ENSG00000180386	ENST00000391354	A8MTY7	KRTAP9-7
ENSG00000176783	ENST00000319449	Q96T51	RUFY1
ENSG00000273611	ENST00000617429	Q15649	ZNHIT3
ENSG00000278311	ENST00000613102	Q9H3C7	GGNBP2
ENSG00000196214	ENST00000439461	Q5HY98	ZNF766
ENSG00000198633	ENST00000433050	Q76KX8	ZNF534
ENSG00000179407	ENST00000319153	Q8NHS0	DNAJB8
ENSG00000177463	ENST00000425241	P49116	NR2C2
ENSG00000174586	ENST00000311044	Q6ZNH5	ZNF497
ENSG00000180098	ENST00000373830	Q9NX07	TRNAU1AP
ENSG00000231989	ENST00000522232	Q6NXS1	PPP1R2B
ENSG00000183888	ENST00000329454	Q8NEQ6	SRARP
ENSG00000173641	ENST00000311890	Q9UBY9	HSPB7
ENSG00000183323	ENST00000396496	Q86Z20	CCDC125
ENSG00000176261	ENST00000468695	Q8IWT0	ZBTB8OS
ENSG00000225190	ENST00000430334	Q9Y4G2	PLEKHM1
ENSG00000197622	ENST00000357235	Q9NRR8	CDC42SE1
ENSG00000196458	ENST00000360187	Q86T29	ZNF605
ENSG00000196289	ENST00000419583	A8MW95	BECN2
ENSG00000255009	ENST00000530464	P0CB47	UBTFL1
ENSG00000185940	ENST00000399676	Q701N2	KRTAP5-5
ENSG00000186280	ENST00000335080	Q6B0I6	KDM4D
ENSG00000177842	ENST00000314529	Q6ZNG0	ZNF620
ENSG00000213523	ENST00000336283	Q9HD15	SRA1
ENSG00000241149	ENST00000330020	A0A1W2PQL4	ZNF722
ENSG00000214891	ENST00000617704	A6NLI5	TRIM64C
ENSG00000171720	ENST00000305264	O15379	HDAC3
ENSG00000196465	ENST00000695999	P14649	MYL6B
ENSG00000180198	ENST00000683442	P18754	RCC1
ENSG00000197385	ENST00000360311	A6NHJ4	ZNF860
ENSG00000198001	ENST00000613694	Q9NWZ3	IRAK4
ENSG00000186314	ENST00000683046	Q8N945	PRELID2
ENSG00000269190	ENST00000292852	Q96EF6	FBXO17
ENSG00000189334	ENST00000344616	Q9HCY8	S100A14
ENSG00000204628	ENST00000512805	P63244	RACK1
ENSG00000185479	ENST00000252252	P04259	KRT6B
