Gene stable ID	Transcript stable ID	UniProtKB/Swiss-Prot ID	Gene name
ENSG00000214114	ENST00000397572	Q99417	MYCBP
ENSG00000189060	ENST00000340857	P07305	H1-0
ENSG00000189007	ENST00000237283	Q7Z6V5	ADAT2
ENSG00000184949	ENST00000535113	F5H4B4	FAM227A
ENSG00000237289	ENST00000441322	P12532	CKMT1B
ENSG00000254636	ENST00000528446	P0C7Q2	ARMS2
ENSG00000183246	ENST00000433039	A6NJZ7	RIMBP3C
ENSG00000176769	ENST00000368642	Q5VWI1	TCERG1L
ENSG00000242866	ENST00000450892	Q7RTU9	STRC
ENSG00000205356	ENST00000447648	Q7Z6L1	TECPR1
ENSG00000185739	ENST00000399609	Q86TD4	SRL
ENSG00000265763	ENST00000585316	Q96MN9	ZNF488
ENSG00000182645	ENST00000333254	P0C7W6	CCDC172
ENSG00000213626	ENST00000395323	Q53QV2	LBH
ENSG00000255501	ENST00000530950	P57730	CARD18
ENSG00000177683	ENST00000415914	Q7Z6K1	THAP5
ENSG00000217930	ENST00000318059	Q9Y3D7	PAM16
ENSG00000243667	ENST00000295121	Q96MX6	DNAAF10
ENSG00000173611	ENST00000336505	Q8N9R8	SCAI
ENSG00000223572	ENST00000413453	P12532	CKMT1A
ENSG00000177432	ENST00000323061	Q96NT1	NAP1L5
ENSG00000262246	ENST00000251166	P57737	CORO7
ENSG00000187860	ENST00000338306	Q569K6	CCDC157
ENSG00000173120	ENST00000529006	Q9Y2K7	KDM2A
ENSG00000177989	ENST00000329363	A8MYP8	CIMAP1B
ENSG00000179636	ENST00000321760	P59282	TPPP2
ENSG00000172534	ENST00000310441	P51610	HCFC1
ENSG00000185958	ENST00000327337	A6NE01	FAM186A
ENSG00000180318	ENST00000316824	Q15699	ALX1
ENSG00000197651	ENST00000358859	Q8TC90	CCER1
ENSG00000171310	ENST00000303694	Q9NPF2	CHST11
ENSG00000241343	ENST00000553110	P83881	RPL36A
ENSG00000262919	ENST00000576892	Q8N1B3	CCNQ
ENSG00000214324	ENST00000624688	Q8N813	PRR23E
ENSG00000198125	ENST00000397326	P02144	MB
ENSG00000206127	ENST00000509311	A6NCC3	GOLGA8O
ENSG00000184481	ENST00000374259	P98177	FOXO4
ENSG00000204165	ENST00000374251	A6NEN9	CXorf65
ENSG00000256463	ENST00000537592	Q9BXA9	SALL3
ENSG00000214491	ENST00000402034	B5MCN3	SEC14L6
ENSG00000234616	ENST00000612905	O75564	JRK
ENSG00000197077	ENST00000358431	Q9BY89	KIAA1671
ENSG00000189037	ENST00000339042	Q9H596	DUSP21
ENSG00000197353	ENST00000359228	Q6UXB3	LYPD2
ENSG00000179142	ENST00000323110	P19099	CYP11B2
ENSG00000244752	ENST00000398215	P43320	CRYBB2
ENSG00000240563	ENST00000498273	Q5T7N2	L1TD1
ENSG00000196865	ENST00000369301	Q8NBF2	NHLRC2
ENSG00000283071	ENST00000634353	A0A0U1RRK4	LBHD2
ENSG00000185215	ENST00000560869	Q03169	TNFAIP2
ENSG00000182010	ENST00000373789	Q8IZC4	RTKN2
ENSG00000243725	ENST00000371281	O95801	TTC4
ENSG00000171872	ENST00000372299	Q5JT82	KLF17
ENSG00000178764	ENST00000314393	Q9Y6X8	ZHX2
ENSG00000172465	ENST00000372625	Q15170	TCEAL1
ENSG00000249861	ENST00000392051	A8MUM7	LGALS16
ENSG00000196357	ENST00000304116	Q8N9K5	ZNF565
ENSG00000177143	ENST00000327228	Q12798	CETN1
ENSG00000176890	ENST00000323274	P04818	TYMS
ENSG00000198815	ENST00000361346	Q9UPW0	FOXJ3
ENSG00000237440	ENST00000427401	O75373	ZNF737
ENSG00000184990	ENST00000329967	O15304	SIVA1
ENSG00000179627	ENST00000342537	B2RXF5	ZBTB42
ENSG00000233917	ENST00000439682	A0A0A6YYL3	POTEB
ENSG00000196118	ENST00000543610	A1A4V9	CFAP119
ENSG00000171813	ENST00000305233	Q6NUJ5	PWWP2B
ENSG00000182111	ENST00000420713	A6NP11	ZNF716
ENSG00000269858	ENST00000303961	Q96KS0	EGLN2
ENSG00000176407	ENST00000409785	Q9P0J7	KCMF1
ENSG00000206422	ENST00000383467	A6NM36	LRRC30
ENSG00000198382	ENST00000356136	Q9P2Y5	UVRAG
ENSG00000283039	ENST00000634670	A0A0U1RQI7	KLF18
ENSG00000214402	ENST00000408973	Q6ZST4	LCNL1
ENSG00000180549	ENST00000314412	Q11130	FUT7
ENSG00000221994	ENST00000276054	Q2M218	ZNF630
ENSG00000186193	ENST00000409687	Q86UD0	SAPCD2
ENSG00000214237	ENST00000465419	A8MYZ0	MINDY4B
ENSG00000197355	ENST00000409858	Q3KQV9	UAP1L1
ENSG00000198498	ENST00000358572	Q96EY4	TMA16
ENSG00000184788	ENST00000644105	Q86VE3	SATL1
ENSG00000215568	ENST00000400588	Q2WGN9	GAB4
ENSG00000176248	ENST00000323927	Q9UJX6	ANAPC2
ENSG00000188021	ENST00000338222	Q9UHD9	UBQLN2
ENSG00000176101	ENST00000322310	O43805	SSNA1
ENSG00000176058	ENST00000409012	Q4KMQ1	TPRN
ENSG00000276950	ENST00000621179	A0A1W2PR19	GSTT4
ENSG00000233198	ENST00000445101	P0DH78	RNF224
ENSG00000188229	ENST00000340384	P68371	TUBB4B
ENSG00000172164	ENST00000517992	Q13884	SNTB1
ENSG00000188163	ENST00000344774	Q6J272	CIMIP2A
ENSG00000188986	ENST00000343053	Q8WX92	NELFB
ENSG00000198113	ENST00000357503	Q9NXH8	TOR4A
ENSG00000176160	ENST00000323777	Q4G112	HSF5
ENSG00000198435	ENST00000356628	Q7Z6K4	NRARP
ENSG00000186231	ENST00000369261	Q96NJ5	KLHL32
ENSG00000175792	ENST00000322623	Q9Y265	RUVBL1
ENSG00000203485	ENST00000392634	Q27J81	INF2
ENSG00000255974	ENST00000301141	P11509	CYP2A6
ENSG00000175664	ENST00000380473	Q8N6G2	TEX26
ENSG00000189114	ENST00000433642	Q6QNY0	BLOC1S3
ENSG00000180592	ENST00000449193	Q1XH10	SKIDA1
ENSG00000186230	ENST00000334181	O43361	ZNF749
ENSG00000187003	ENST00000333999	Q9Y615	ACTL7A
ENSG00000197408	ENST00000324071	P20813	CYP2B6
ENSG00000198478	ENST00000369838	Q9UJC5	SH3BGRL2
ENSG00000185532	ENST00000373980	Q13976	PRKG1
ENSG00000182307	ENST00000331434	Q9H7E9	C8orf33
ENSG00000173418	ENST00000334982	P61599	NAA20
ENSG00000196914	ENST00000397843	Q9NZN5	ARHGEF12
ENSG00000175311	ENST00000311620	Q8N8V4	ANKS4B
ENSG00000180263	ENST00000343958	Q6ZV73	FGD6
ENSG00000173548	ENST00000308527	Q8WV41	SNX33
ENSG00000269405	ENST00000625106	Q9GZY0	NXF2
ENSG00000180901	ENST00000322444	Q14681	KCTD2
ENSG00000173193	ENST00000474629	Q460N5	PARP14
ENSG00000197893	ENST00000359988	Q86VF7	NRAP
ENSG00000196091	ENST00000361466	Q00872	MYBPC1
ENSG00000182552	ENST00000326397	Q6NW29	RWDD4
ENSG00000205364	ENST00000379818	Q8N339	MT1M
ENSG00000205362	ENST00000290705	P04731	MT1A
ENSG00000173334	ENST00000311922	Q96RU8	TRIB1
ENSG00000198417	ENST00000334350	P04733	MT1F
ENSG00000205643	ENST00000314567	Q6NVV7	CDPF1
ENSG00000187193	ENST00000394485	P80297	MT1X
ENSG00000183569	ENST00000327678	Q9H4I8	SERHL2
ENSG00000171222	ENST00000305978	P57086	SCAND1
ENSG00000238269	ENST00000374971	Q5JRK9	PAGE2B
ENSG00000234068	ENST00000374968	Q7Z2X7	PAGE2
ENSG00000197838	ENST00000330436	Q16696	CYP2A13
ENSG00000196924	ENST00000369850	P21333	FLNA
ENSG00000197050	ENST00000337995	Q8TAQ5	ZNF420
ENSG00000196263	ENST00000308031	Q9BX82	ZNF471
ENSG00000184465	ENST00000448612	A2RRH5	WDR27
ENSG00000197446	ENST00000331105	P24903	CYP2F1
ENSG00000249222	ENST00000505920	Q7Z4Y8	ATP5MGL
ENSG00000242247	ENST00000263245	Q9NP61	ARFGAP3
ENSG00000196867	ENST00000301318	Q8NHY6	ZFP28
ENSG00000176476	ENST00000317058	Q96ES7	SGF29
ENSG00000197016	ENST00000330619	Q6ECI4	ZNF470
ENSG00000188483	ENST00000372491	Q5T953	IER5L
ENSG00000178952	ENST00000313511	P49411	TUFM
ENSG00000171408	ENST00000308191	Q9NP56	PDE7B
ENSG00000177548	ENST00000358201	Q9H5N1	RABEP2
ENSG00000171606	ENST00000617501	Q96GC6	ZNF274
ENSG00000203965	ENST00000371088	A8K855	EFCAB7
ENSG00000173848	ENST00000355029	Q7Z628	NET1
ENSG00000172086	ENST00000347055	Q9NPI7	KRCC1
ENSG00000184731	ENST00000327669	Q1W6H9	FAM110C
ENSG00000173960	ENST00000309033	P68543	UBXN2A
ENSG00000178372	ENST00000380332	Q9NZT1	CALML5
ENSG00000178363	ENST00000315238	P27482	CALML3
ENSG00000186130	ENST00000373659	Q15916	ZBTB6
ENSG00000171448	ENST00000373656	Q9HCK0	ZBTB26
ENSG00000196372	ENST00000357700	Q8WXK3	ASB13
ENSG00000186625	ENST00000367411	O75449	KATNA1
ENSG00000187537	ENST00000547848	Q6S5H5	POTEG
ENSG00000205268	ENST00000401827	Q13946	PDE7A
ENSG00000177732	ENST00000342665	O15370	SOX12
ENSG00000184786	ENST00000366774	Q8IZS6	DYNLT2
ENSG00000187522	ENST00000378372	Q0VDF9	HSPA14
ENSG00000182405	ENST00000397766	Q96DM1	PGBD4
ENSG00000173557	ENST00000329615	A6NJV1	CIMIP2C
ENSG00000173320	ENST00000308497	Q9P2F5	STOX2
ENSG00000181788	ENST00000312960	O43255	SIAH2
ENSG00000184108	ENST00000332517	Q8N9V2	TRIML1
ENSG00000184313	ENST00000421030	Q68CQ1	MROH7
ENSG00000235376	ENST00000441178	Q2QD12	RPEL1
ENSG00000173838	ENST00000311269	Q8NA82	MARCHF10
ENSG00000177468	ENST00000367734	Q7RTU3	OLIG3
ENSG00000173145	ENST00000371361	Q8WTT2	NOC3L
ENSG00000261456	ENST00000568584	Q3ZCM7	TUBB8
ENSG00000266967	ENST00000427569	Q9BTE6	AARSD1
ENSG00000276430	ENST00000617224	B3EWG5	FAM25C
ENSG00000197457	ENST00000370053	Q9NZ72	STMN3
ENSG00000174156	ENST00000211122	Q16772	GSTA3
ENSG00000258405	ENST00000421239	Q96N58	ZNF578
ENSG00000197798	ENST00000533050	Q9BPY3	FAM118B
ENSG00000214415	ENST00000398291	A8MTJ3	GNAT3
ENSG00000219607	ENST00000405617	B7ZBB8	PPP1R3G
ENSG00000197114	ENST00000355969	Q8N5A5	ZGPAT
ENSG00000213213	ENST00000338005	Q5T5S1	CCDC183
ENSG00000265190	ENST00000585281	P13928	ANXA8
ENSG00000196642	ENST00000311502	Q3YEC7	RABL6
ENSG00000188909	ENST00000343035	Q3C1V8	BSX
ENSG00000173889	ENST00000495893	Q8NDX5	PHC3
ENSG00000196497	ENST00000354464	Q8TEX9	IPO4
ENSG00000196233	ENST00000421806	Q96JN0	LCOR
ENSG00000198954	ENST00000361983	Q96EK5	KIFBP
ENSG00000198839	ENST00000361822	Q9NRM2	ZNF277
ENSG00000254901	ENST00000462790	Q96FH0	BORCS8
ENSG00000215305	ENST00000380445	Q9H269	VPS16
ENSG00000198420	ENST00000479870	Q9Y4C2	TCAF1
ENSG00000197157	ENST00000354725	Q7KZF4	SND1
ENSG00000172985	ENST00000309415	Q8TEJ3	SH3RF3
ENSG00000189241	ENST00000368608	Q9H0U9	TSPYL1
ENSG00000186051	ENST00000334077	Q16559	TAL2
ENSG00000244274	ENST00000372710	Q9BQY9	DBNDD2
ENSG00000213648	ENST00000360423	P0DMN0	SULT1A4
ENSG00000197748	ENST00000357060	Q8NDM7	CFAP43
ENSG00000196421	ENST00000636176	A0A1B0GTL2	C20orf204
ENSG00000174306	ENST00000683867	Q9H4I2	ZHX3
ENSG00000240857	ENST00000381249	Q9HBH5	RDH14
ENSG00000254505	ENST00000347519	Q9BY43	CHMP4A
ENSG00000177791	ENST00000359322	Q9NP98	MYOZ1
ENSG00000186132	ENST00000334816	Q3KRA6	C2orf76
ENSG00000213920	ENST00000288087	Q86V88	MDP1
ENSG00000176986	ENST00000345254	P53992	SEC24C
ENSG00000185651	ENST00000342192	P68036	UBE2L3
ENSG00000186260	ENST00000571589	Q9ULH7	MRTFB
ENSG00000188505	ENST00000339852	Q6ZVX7	NCCRP1
ENSG00000196968	ENST00000372841	Q495W5	FUT11
ENSG00000172586	ENST00000372833	Q96BP2	CHCHD1
ENSG00000203797	ENST00000368924	Q99489	DDO
ENSG00000196943	ENST00000267425	Q86U38	NOP9
ENSG00000183206	ENST00000358970	B2RU33	POTEC
ENSG00000205609	ENST00000380876	B5ME19	EIF3CL
ENSG00000181610	ENST00000313608	Q9Y3D9	MRPS23
ENSG00000184110	ENST00000331666	Q99613	EIF3C
ENSG00000214860	ENST00000399134	A8MZ36	EVPLL
ENSG00000196873	ENST00000360171	Q5JTY5	ZNG1C
ENSG00000171916	ENST00000328114	Q6DKI2	LGALS9C
ENSG00000253719	ENST00000519948	Q96GX2	ATXN7L3B
ENSG00000185728	ENST00000539294	Q7Z739	YTHDF3
ENSG00000179059	ENST00000326866	Q96MM3	ZFP42
ENSG00000177354	ENST00000374144	Q711Q0	C10orf71
ENSG00000198142	ENST00000356454	Q53LP3	SOWAHC
ENSG00000187905	ENST00000442047	Q6ZQY2	LRRC74B
ENSG00000171931	ENST00000395665	Q5XX13	FBXW10
ENSG00000277586	ENST00000610854	P07196	NEFL
ENSG00000196235	ENST00000432763	O00267	SUPT5H
ENSG00000260428	ENST00000567180	Q7RTU7	SCX
ENSG00000185122	ENST00000528838	Q00613	HSF1
ENSG00000288649	ENST00000677665	Q5JWF8	ACTL10
ENSG00000189182	ENST00000341809	Q7Z794	KRT77
ENSG00000171766	ENST00000396659	P50440	GATM
ENSG00000261678	ENST00000569446	Q9BWW7	SCRT1
ENSG00000182325	ENST00000331890	Q8N531	FBXL6
ENSG00000173457	ENST00000309318	Q96C90	PPP1R14B
ENSG00000219435	ENST00000328404	Q9NTU4	CATSPERZ
ENSG00000171763	ENST00000305560	Q9BVQ7	AFG2B
ENSG00000174145	ENST00000309447	Q9ULI1	NWD2
ENSG00000225528	ENST00000424496	A0A024R1R8	TMA7B
ENSG00000185686	ENST00000405655	P78395	PRAME
ENSG00000172216	ENST00000303004	P17676	CEBPB
ENSG00000197122	ENST00000373578	P12931	SRC
ENSG00000176401	ENST00000326282	Q96D98	EID2B
ENSG00000176396	ENST00000390658	Q8N6I1	EID2
ENSG00000182013	ENST00000313683	Q86V59	PNMA8A
ENSG00000205358	ENST00000332374	P80294	MT1H
ENSG00000204851	ENST00000599531	Q9ULN7	PNMA8B
ENSG00000250479	ENST00000484558	Q8WYQ3	CHCHD10
ENSG00000185615	ENST00000219406	Q13087	PDIA2
ENSG00000197380	ENST00000391916	Q96B18	DACT3
ENSG00000180817	ENST00000373232	Q15181	PPA1
ENSG00000181938	ENST00000318129	Q9BRX5	GINS3
ENSG00000205744	ENST00000381480	Q8IV53	DENND1C
ENSG00000174448	ENST00000307844	P59095	STARD6
ENSG00000197779	ENST00000338637	P51508	ZNF81
ENSG00000258102	ENST00000556529	A6NCE7	MAP1LC3B2
ENSG00000213886	ENST00000377050	O15205	UBD
ENSG00000198728	ENST00000673968	Q86U70	LDB1
ENSG00000214102	ENST00000397541	P0C1S8	WEE2
ENSG00000185022	ENST00000338483	Q9ULX9	MAFF
ENSG00000261236	ENST00000569669	Q14137	BOP1
ENSG00000175768	ENST00000321301	Q8N4H5	TOMM5
ENSG00000176979	ENST00000512596	Q495X7	TRIM60
ENSG00000171428	ENST00000307719	P18440	NAT1
ENSG00000172680	ENST00000311923	P00540	MOS
ENSG00000181690	ENST00000316981	Q6DJT9	PLAG1
ENSG00000188674	ENST00000341287	Q0P641	C2orf80
ENSG00000197879	ENST00000648651	O00159	MYO1C
ENSG00000231396	ENST00000417945	C9JJH3	USP17L10
ENSG00000233136	ENST00000457736	C9JVI0	USP17L11
ENSG00000227551	ENST00000415041	C9JPN9	USP17L12
ENSG00000176182	ENST00000322217	Q86VE0	MYPOP
ENSG00000188425	ENST00000341294	P60321	NANOS2
ENSG00000232399	ENST00000429667	C9JLJ4	USP17L13
ENSG00000249104	ENST00000511568	D6RBQ6	USP17L17
ENSG00000250844	ENST00000504209	D6R9N7	USP17L18
ENSG00000227140	ENST00000507227	A8MUK1	USP17L5
ENSG00000235780	ENST00000515574	Q0WX57	USP17L27
ENSG00000231051	ENST00000504543	Q0WX57	USP17L28
ENSG00000231637	ENST00000511681	Q0WX57	USP17L29
ENSG00000228856	ENST00000504104	Q0WX57	USP17L30
ENSG00000250745	ENST00000506151	D6RJB6	USP17L20
ENSG00000249811	ENST00000506414	D6R901	USP17L21
ENSG00000248933	ENST00000511280	D6RA61	USP17L22
ENSG00000232264	ENST00000504481	Q0WX57	USP17L24
ENSG00000230430	ENST00000509271	Q0WX57	USP17L25
ENSG00000229579	ENST00000509660	Q0WX57	USP17L26
ENSG00000181449	ENST00000325404	P48431	SOX2
ENSG00000248920	ENST00000515566	D6RCP7	USP17L19
ENSG00000250298	ENST00000638719	P0DJR0	GIMD1
ENSG00000261052	ENST00000338971	P0DMM9	SULT1A3
ENSG00000198612	ENST00000354371	Q99627	COPS8
ENSG00000185800	ENST00000270223	Q09019	DMWD
ENSG00000204946	ENST00000434415	Q6ZMS7	ZNF783
ENSG00000185055	ENST00000480514	A6NFE3	EFCAB10
ENSG00000175643	ENST00000312499	Q96E14	RMI2
ENSG00000171469	ENST00000302851	Q8N587	ZNF561
ENSG00000178279	ENST00000312693	Q05952	TNP2
ENSG00000178257	ENST00000327157	Q9NNZ6	PRM3
ENSG00000175646	ENST00000312511	P04553	PRM1
ENSG00000188641	ENST00000370192	Q12882	DPYD
ENSG00000171466	ENST00000453372	Q6V9R5	ZNF562
ENSG00000213465	ENST00000246747	P36404	ARL2
ENSG00000196597	ENST00000481138	Q6ZMW2	ZNF782
ENSG00000172399	ENST00000307128	Q9NPC6	MYOZ2
ENSG00000171219	ENST00000342711	Q6DT37	CDC42BPG
ENSG00000188152	ENST00000372322	Q5VZR2	NUTM2G
ENSG00000257093	ENST00000536163	A4D1U4	DENND11
ENSG00000173542	ENST00000309395	Q7L9L4	MOB1B
ENSG00000204644	ENST00000376883	Q9NU63	ZFP57
ENSG00000223496	ENST00000435634	Q5RKV6	EXOSC6
ENSG00000185681	ENST00000373764	Q5VZ52	MORN5
ENSG00000244734	ENST00000335295	P68871	HBB
ENSG00000178935	ENST00000391701	Q9H707	ZNF552
ENSG00000198466	ENST00000339656	Q96SQ5	ZNF587
ENSG00000196565	ENST00000336906	P69892	HBG2
ENSG00000173480	ENST00000312026	Q8TAU3	ZNF417
ENSG00000213931	ENST00000396895	P02100	HBE1
ENSG00000175520	ENST00000311659	Q9H347	UBQLN3
ENSG00000175518	ENST00000380184	Q8IYU4	UBQLNL
ENSG00000284024	ENST00000640019	A0A1W2PQ72	MSANTD7
ENSG00000214562	ENST00000381697	Q5VT03	NUTM2D
ENSG00000186522	ENST00000397712	Q9P0V9	SEPTIN10
ENSG00000185009	ENST00000355264	Q9Y2T2	AP3M1
ENSG00000213934	ENST00000330597	P69891	HBG1
ENSG00000221821	ENST00000408925	Q5I0X4	C6orf226
ENSG00000177889	ENST00000318066	P61088	UBE2N
ENSG00000172175	ENST00000649217	Q9UDY8	MALT1
ENSG00000182263	ENST00000333129	Q5HY92	FIGN
ENSG00000256762	ENST00000537309	Q8IWL8	STH
ENSG00000197415	ENST00000362010	Q14D04	VEPH1
ENSG00000227471	ENST00000457545	C9JRZ8	AKR1B15
ENSG00000273899	ENST00000359114	Q9UGY1	NOL12
ENSG00000198198	ENST00000634258	Q5T011	SZT2
ENSG00000197632	ENST00000299502	P05120	SERPINB2
ENSG00000255151	ENST00000527482	A0A0U1RQE8	GLYATL1B
ENSG00000189057	ENST00000343597	Q6SJ93	FAM111B
ENSG00000196507	ENST00000372627	Q969E4	TCEAL3
ENSG00000182378	ENST00000381657	Q9NUJ7	PLCXD1
ENSG00000204653	ENST00000389208	A6ND91	ASPDH
ENSG00000241258	ENST00000395326	O75575	CRCP
ENSG00000268651	ENST00000599837	P78358	CTAG1A
ENSG00000235034	ENST00000425202	C9J6K1	C19orf81
ENSG00000189091	ENST00000302516	Q15393	SF3B3
ENSG00000177156	ENST00000319006	P37837	TALDO1
ENSG00000172361	ENST00000398545	Q96M91	CFAP53
ENSG00000181007	ENST00000392161	Q8N141	ZFP82
ENSG00000254004	ENST00000523638	Q3ZCT1	ZNF260
ENSG00000186020	ENST00000591340	Q6P280	ZNF529
ENSG00000197019	ENST00000357949	Q9UHV2	SERTAD1
ENSG00000230054	ENST00000423632	A0A1B0GU33	TEX53
ENSG00000230601	ENST00000436752	A0A1B0GUV7	TEX48
ENSG00000179751	ENST00000318438	Q0VAF6	SYCN
ENSG00000232119	ENST00000371317	Q9ULC4	MCTS1
ENSG00000206199	ENST00000446160	A6NFN9	ANKUB1
ENSG00000173947	ENST00000369738	Q8TCI5	CIMAP3
ENSG00000198876	ENST00000361264	Q5T6F0	DCAF12
ENSG00000240204	ENST00000462322	H3BMG3	SMKR1
ENSG00000204010	ENST00000371809	Q5T764	IFIT1B
ENSG00000185745	ENST00000371804	P09914	IFIT1
ENSG00000237452	ENST00000457052	C9JSJ3	MEIOSIN
ENSG00000173976	ENST00000555633	Q96IS3	RAX2
ENSG00000196081	ENST00000418100	A8MTY0	ZNF724
ENSG00000172331	ENST00000344924	P07738	BPGM
ENSG00000224877	ENST00000431388	A1L188	NDUFAF8
ENSG00000198521	ENST00000354959	P17038	ZNF43
ENSG00000198887	ENST00000361138	Q8IY18	SMC5
ENSG00000171723	ENST00000478722	Q9NQX3	GPHN
ENSG00000274600	ENST00000620804	A6NNM3	RIMBP3B
ENSG00000286102	ENST00000652479	A0A494C0Y3	FAM246A
ENSG00000264230	ENST00000619162	Q5VT79	ANXA8L1
ENSG00000261787	ENST00000563496	Q7RTU0	TCF24
ENSG00000185504	ENST00000327787	Q0VG06	FAAP100
ENSG00000183196	ENST00000332272	Q9GZX3	CHST6
ENSG00000282757	ENST00000633875	A0A1W2PPF3	DUXB
ENSG00000283755	ENST00000640559	A0A1W2PPM1	CPHXL
ENSG00000188042	ENST00000339728	P56559	ARL4C
ENSG00000269096	ENST00000598716	Q8NHU0	CT45A3
ENSG00000278289	ENST00000620654	P0DMU7	CT45A6
ENSG00000271449	ENST00000612907	Q5DJT8	CT45A2
ENSG00000278085	ENST00000611660	P0DMV1	CT45A8
ENSG00000270946	ENST00000620704	P0DMV2	CT45A9
ENSG00000177600	ENST00000321153	P05387	RPLP2
ENSG00000256980	ENST00000370388	Q5JSQ8	KHDC1L
ENSG00000203909	ENST00000370370	A6NC42	DPPA5
ENSG00000187808	ENST00000343905	A6NJG2	SOWAHD
ENSG00000198918	ENST00000361575	P62891	RPL39
ENSG00000203908	ENST00000370367	Q587J8	KHDC3L
ENSG00000177666	ENST00000336615	Q96AD5	PNPLA2
ENSG00000214688	ENST00000441508	Q8TEF2	C10orf105
ENSG00000181135	ENST00000358656	Q96C28	ZNF707
ENSG00000186471	ENST00000371431	Q86UN6	AKAP14
ENSG00000177685	ENST00000525077	Q8N4Y2	CRACR2B
ENSG00000184162	ENST00000331552	Q86WQ0	NR2C2AP
ENSG00000183337	ENST00000378444	Q6W2J9	BCOR
ENSG00000261609	ENST00000648994	Q9H2C0	GAN
ENSG00000205309	ENST00000389022	Q9NPB1	NT5M
ENSG00000197498	ENST00000441448	Q9H7B2	RPF2
ENSG00000172578	ENST00000341319	Q8WZ60	KLHL6
ENSG00000255181	ENST00000542437	P0CW27	CCDC166
ENSG00000181085	ENST00000338033	Q8TD08	MAPK15
ENSG00000213780	ENST00000259895	Q92759	GTF2H4
ENSG00000183742	ENST00000400331	Q6ZN28	MACC1
ENSG00000180921	ENST00000388913	Q6ZRV2	FAM83H
ENSG00000180900	ENST00000356994	Q14160	SCRIB
ENSG00000174038	ENST00000312292	Q5VYM1	SPATA31G1
ENSG00000183283	ENST00000412716	Q15038	DAZAP2
ENSG00000177700	ENST00000322028	P62875	POLR2L
ENSG00000206177	ENST00000356815	Q6B0K9	HBM
ENSG00000177830	ENST00000323578	Q9BWS9	CHID1
ENSG00000204540	ENST00000259881	Q9UIG5	PSORS1C1
ENSG00000241322	ENST00000395906	O95170	FBXW10B
ENSG00000188536	ENST00000251595	P69905	HBA2
ENSG00000175183	ENST00000311083	Q16527	CSRP2
ENSG00000283093	ENST00000634648	P0DPI3	CENPVL2
ENSG00000223591	ENST00000602548	A0A0U1RR11	CENPVL1
ENSG00000189369	ENST00000340438	Q8IYD1	GSPT2
ENSG00000206172	ENST00000320868	P69905	HBA1
ENSG00000224109	ENST00000417339	A0A0U1RRI6	CENPVL3
ENSG00000182810	ENST00000332395	Q9NUL7	DDX28
ENSG00000242028	ENST00000442995	Q9NX55	HYPK
ENSG00000175322	ENST00000590202	Q8TB69	ZNF519
ENSG00000176597	ENST00000326505	Q9BYG0	B3GNT5
ENSG00000180957	ENST00000335272	P48739	PITPNB
ENSG00000185946	ENST00000423855	Q96LT9	RNPC3
ENSG00000197024	ENST00000475153	Q8TD17	ZNF398
ENSG00000196967	ENST00000292841	Q6P3V2	ZNF585A
ENSG00000174989	ENST00000652555	Q8N3Y1	FBXW8
ENSG00000242550	ENST00000238508	P48595	SERPINB10
ENSG00000245680	ENST00000532828	Q52M93	ZNF585B
ENSG00000186787	ENST00000434397	Q9BPZ2	SPIN2B
ENSG00000244687	ENST00000371674	Q13404	UBE2V1
ENSG00000185189	ENST00000442628	Q9NSY0	NRBP2
ENSG00000198455	ENST00000374888	P98169	ZXDB
ENSG00000237765	ENST00000422728	P0CF97	FAM200B
ENSG00000175066	ENST00000392993	Q6ZS86	GK5
ENSG00000180884	ENST00000404801	Q3KQV3	ZNF792
ENSG00000242441	ENST00000403751	Q9UNN4	GTF2A1L
ENSG00000213930	ENST00000378842	P07902	GALT
ENSG00000261150	ENST00000615648	P58107	EPPK1
ENSG00000178685	ENST00000313028	Q53GL7	PARP10
ENSG00000213123	ENST00000325318	Q8WW35	DYNLT2B
ENSG00000183508	ENST00000369448	Q5VWP2	TENT5C
ENSG00000198062	ENST00000343518	Q6S545	POTEH
ENSG00000198765	ENST00000369522	Q15431	SYCP1
ENSG00000278522	ENST00000611217	A0JP26	POTEB3
ENSG00000176381	ENST00000322583	Q8N4B5	PRR18
ENSG00000197771	ENST00000369077	Q9BTE3	MCMBP
ENSG00000283697	ENST00000431993	A0A1B0GWH4	HSFX3
ENSG00000198205	ENST00000358697	P98168	ZXDA
ENSG00000176774	ENST00000325250	Q96M61	MAGEB18
ENSG00000176746	ENST00000379034	Q8N7X4	MAGEB6
ENSG00000188408	ENST00000602297	Q9BZ81	MAGEB5
ENSG00000188026	ENST00000376874	Q5EBL4	RILPL1
ENSG00000243789	ENST00000397299	P0C870	JMJD7
ENSG00000186583	ENST00000377470	Q76KD6	SPATC1
ENSG00000255112	ENST00000526991	Q7LBR1	CHMP1B
ENSG00000179981	ENST00000580243	Q6ZSZ6	TSHZ1
ENSG00000178814	ENST00000618853	O14841	OPLAH
ENSG00000179115	ENST00000314606	Q9Y285	FARSA
ENSG00000178409	ENST00000369042	Q5T5X7	BEND3
ENSG00000179526	ENST00000398712	Q9H0F6	SHARPIN
ENSG00000196505	ENST00000369443	Q9NXN4	GDAP2
ENSG00000213079	ENST00000367178	Q9UPN6	SCAF8
ENSG00000179262	ENST00000586534	P54725	RAD23A
ENSG00000179698	ENST00000323662	A6NE52	WDR97
