Gene stable ID	Transcript stable ID	UniProtKB/Swiss-Prot ID	Gene name
ENSG00000167822	ENST00000642058	Q8NGG0	OR8J3
ENSG00000187581	ENST00000342144	Q7Z4L0	COX8C
ENSG00000175785	ENST00000393140	Q86XR5	PRIMA1
ENSG00000234745	ENST00000412585	P01889	HLA-B
ENSG00000205755	ENST00000400841	Q9HC73	CRLF2
ENSG00000173926	ENST00000308660	Q86UD3	MARCHF3
ENSG00000161682	ENST00000293443	A8MVW0	FAM171A2
ENSG00000179564	ENST00000316436	Q8N112	LSMEM2
ENSG00000257743	ENST00000477922	Q2M2H8	MGAM2
ENSG00000157111	ENST00000454765	Q8WVE6	TMEM171
ENSG00000164197	ENST00000389100	Q86T96	RNF180
ENSG00000164050	ENST00000296440	O43157	PLXNB1
ENSG00000156219	ENST00000355810	Q13508	ART3
ENSG00000178828	ENST00000375121	Q9NXI6	RNF186
ENSG00000177186	ENST00000317965	Q8NG81	OR2M7
ENSG00000177174	ENST00000317861	Q8NHC7	OR14C36
ENSG00000162456	ENST00000481882	A6PVL3	KNCN
ENSG00000164051	ENST00000395694	Q96ER9	CCDC51
ENSG00000196436	ENST00000692376	A6NHN6	NPIPB15
ENSG00000213689	ENST00000625293	Q9NSU2	TREX1
ENSG00000173930	ENST00000310954	Q6ZQN7	SLCO4C1
ENSG00000197753	ENST00000360215	Q8TAF8	LHFPL5
ENSG00000205084	ENST00000258173	Q9H6L2	TMEM231
ENSG00000186367	ENST00000564719	P59773	MINAR2
ENSG00000174898	ENST00000381624	Q86XM0	CATSPERD
ENSG00000196517	ENST00000372310	P48067	SLC6A9
ENSG00000174886	ENST00000308961	Q86Y39	NDUFA11
ENSG00000183396	ENST00000330862	A2RUT3	TMEM89
ENSG00000225697	ENST00000395550	Q9BXS9	SLC26A6
ENSG00000167657	ENST00000545797	O43293	DAPK3
ENSG00000196539	ENST00000359594	Q8NH03	OR2T3
ENSG00000203661	ENST00000641363	Q6IEZ7	OR2T5
ENSG00000183310	ENST00000328782	Q8NGX1	OR2T34
ENSG00000163482	ENST00000295709	Q9NRP7	STK36
ENSG00000228594	ENST00000422725	F2Z333	FNDC10
ENSG00000189339	ENST00000617444	P0CK96	SLC35E2B
ENSG00000213672	ENST00000294129	Q9NZQ3	NCKIPSD
ENSG00000156298	ENST00000378482	P41732	TSPAN7
ENSG00000183034	ENST00000331427	Q7RTS6	OTOP2
ENSG00000167178	ENST00000453268	Q6UXK2	ISLR2
ENSG00000176049	ENST00000616793	Q96AA8	JAKMIP2
ENSG00000174109	ENST00000442039	Q4G0I0	UQCC4
ENSG00000184166	ENST00000641833	P34982	OR1D2
ENSG00000188760	ENST00000373883	Q66K66	TMEM198
ENSG00000178821	ENST00000310991	Q8NDY8	TMEM52
ENSG00000158477	ENST00000289429	P06126	CD1A
ENSG00000158481	ENST00000368170	P29017	CD1C
ENSG00000158485	ENST00000368168	P29016	CD1B
ENSG00000168412	ENST00000307161	P48039	MTNR1A
ENSG00000158488	ENST00000368167	P15812	CD1E
ENSG00000158865	ENST00000424767	Q8WWX8	SLC5A11
ENSG00000215301	ENST00000644876	O00571	DDX3X
ENSG00000180016	ENST00000322608	P30953	OR1E1
ENSG00000186306	ENST00000334438	Q8NGX3	OR10T2
ENSG00000162889	ENST00000367103	P49137	MAPKAPK2
ENSG00000164983	ENST00000297632	Q6PI78	TMEM65
ENSG00000197858	ENST00000355091	O43292	GPAA1
ENSG00000163964	ENST00000392391	Q8TBF5	PIGX
ENSG00000169442	ENST00000374213	P31358	CD52
ENSG00000174327	ENST00000308027	Q7RTY0	SLC16A13
ENSG00000179097	ENST00000319595	P30939	HTR1F
ENSG00000205359	ENST00000506729	Q86UG4	SLCO6A1
ENSG00000239732	ENST00000360658	Q9NR96	TLR9
ENSG00000163328	ENST00000392552	Q7Z3F1	GPR155
ENSG00000180044	ENST00000326474	F5H4A9	C3orf80
ENSG00000232382	ENST00000642057	Q8NHB7	OR5K1
ENSG00000178033	ENST00000368599	Q8N5C1	CALHM5
ENSG00000164451	ENST00000368596	Q5JW98	CALHM4
ENSG00000198398	ENST00000354905	Q6UWW9	TMEM207
ENSG00000231213	ENST00000443512	A0PG75	PLSCR5
ENSG00000165810	ENST00000327705	Q6UXG8	BTNL9
ENSG00000173262	ENST00000431042	Q8TDB8	SLC2A14
ENSG00000228300	ENST00000409293	Q9BVV8	FAM174C
ENSG00000156671	ENST00000542569	Q96LT4	SAMD8
ENSG00000232258	ENST00000620492	B3SHH9	TMEM114
ENSG00000175826	ENST00000574322	O95476	CTDNEP1
ENSG00000238227	ENST00000418388	H0YL14	TMEM250
ENSG00000165661	ENST00000358701	Q6ZRP7	QSOX2
ENSG00000163832	ENST00000296149	Q0PNE2	ELP6
ENSG00000198178	ENST00000360345	Q8WTT0	CLEC4C
ENSG00000181885	ENST00000360325	O95471	CLDN7
ENSG00000181856	ENST00000317370	P14672	SLC2A4
ENSG00000176884	ENST00000371561	Q05586	GRIN1
ENSG00000198363	ENST00000379454	Q12797	ASPH
ENSG00000204314	ENST00000211413	Q99946	PRRT1
ENSG00000167332	ENST00000396950	Q9H255	OR51E2
ENSG00000254737	ENST00000641722	Q8NGN3	OR10G4
ENSG00000168394	ENST00000354258	Q03518	TAP1
ENSG00000167543	ENST00000301057	Q8NBR0	TP53I13
ENSG00000181652	ENST00000639579	Q674R7	ATG9B
ENSG00000164049	ENST00000296438	Q6X9E4	FBXW12
ENSG00000198835	ENST00000366714	Q5T442	GJC2
ENSG00000167191	ENST00000300571	Q9NZH0	GPRC5B
ENSG00000156113	ENST00000286628	Q12791	KCNMA1
ENSG00000204161	ENST00000374153	Q5T292	TMEM273
ENSG00000198156	ENST00000695563	E9PJ23	NPIPB6
ENSG00000230246	ENST00000706933	P0DKV0	SPATA31C1
ENSG00000166206	ENST00000311550	P28472	GABRB3
ENSG00000160991	ENST00000495936	Q96SN7	ORAI2
ENSG00000164647	ENST00000297205	Q9UHE8	STEAP1
ENSG00000188582	ENST00000340634	Q6ZVX9	PAQR9
ENSG00000164007	ENST00000296387	Q8N6F1	CLDN19
ENSG00000157214	ENST00000394621	Q8NFT2	STEAP2
ENSG00000160932	ENST00000292494	Q16553	LY6E
ENSG00000232070	ENST00000556585	P0C7T8	TMEM253
ENSG00000186297	ENST00000335625	P31644	GABRA5
ENSG00000204296	ENST00000533191	Q5SRN2	TSBP1
ENSG00000231192	ENST00000641874	A6NKK0	OR5H1
ENSG00000236032	ENST00000641380	A6NHG9	OR5H14
ENSG00000184454	ENST00000374392	Q5T1S8	NCMAP
ENSG00000180739	ENST00000333430	Q9H228	S1PR5
ENSG00000289604	ENST00000487179	P0CG41	CTAGE8
ENSG00000174106	ENST00000308330	Q9Y2U8	LEMD3
ENSG00000168679	ENST00000369779	O15374	SLC16A4
ENSG00000221866	ENST00000321063	Q9HCM2	PLXNA4
ENSG00000164073	ENST00000641686	Q8NHS3	MFSD8
ENSG00000174915	ENST00000308020	Q9BVG9	PTDSS2
ENSG00000163823	ENST00000296140	P32246	CCR1
ENSG00000288784	ENST00000486333	Q8IX94	CTAGE4
ENSG00000183625	ENST00000395940	P51677	CCR3
ENSG00000181408	ENST00000313135	Q9UKP6	UTS2R
ENSG00000278599	ENST00000621587	A0A087X179	TBC1D3E
ENSG00000204764	ENST00000523189	Q9H2T7	RANBP17
ENSG00000172150	ENST00000381951	Q9Y585	OR1A2
ENSG00000278299	ENST00000622206	Q6IPX1	TBC1D3C
ENSG00000218305	ENST00000650262	A4D256	CDC14C
ENSG00000253304	ENST00000521452	Q69YZ2	TMEM200B
ENSG00000164855	ENST00000297477	Q6ZMB5	TMEM184A
ENSG00000225968	ENST00000424383	P0C7U0	ELFN1
ENSG00000274611	ENST00000620215	Q8IZP1	TBC1D3
ENSG00000186318	ENST00000313005	P56817	BACE1
ENSG00000163825	ENST00000296142	Q9BQQ7	RTP3
ENSG00000184156	ENST00000388996	O43525	KCNQ3
ENSG00000163703	ENST00000452070	Q96HD1	CRELD1
ENSG00000170091	ENST00000303177	Q9Y328	NSG2
ENSG00000205808	ENST00000381883	Q8IY26	PLPP6
ENSG00000253457	ENST00000517349	P0DKX4	SMIM18
ENSG00000180745	ENST00000368671	Q8NCR9	CLRN3
ENSG00000170412	ENST00000392627	Q9NQ84	GPRC5C
ENSG00000164040	ENST00000296425	O15173	PGRMC2
ENSG00000187848	ENST00000643471	Q9UBL9	P2RX2
ENSG00000167851	ENST00000360141	Q9UGN4	CD300A
ENSG00000182107	ENST00000555868	Q3MIR4	TMEM30B
ENSG00000178789	ENST00000392621	A8K4G0	CD300LB
ENSG00000167850	ENST00000330793	Q08708	CD300C
ENSG00000159792	ENST00000291041	P11801	PSKH1
ENSG00000204345	ENST00000375352	Q6UXZ3	CD300LD
ENSG00000177042	ENST00000397510	Q96HE8	TMEM80
ENSG00000166363	ENST00000299454	Q9H207	OR10A5
ENSG00000171014	ENST00000307033	Q8NGN0	OR4D5
ENSG00000186119	ENST00000333976	Q8NGL1	OR5D18
ENSG00000172154	ENST00000302124	Q8N0Y5	OR8I2
ENSG00000178358	ENST00000317834	Q8NGH3	OR2D3
ENSG00000172459	ENST00000624596	Q8NGP9	OR5AR1
ENSG00000181961	ENST00000314721	Q8NH70	OR4A16
ENSG00000166736	ENST00000504030	P46098	HTR3A
ENSG00000167261	ENST00000393847	Q9H4A9	DPEP2
ENSG00000176894	ENST00000317479	Q9NR77	PXMP2
ENSG00000186513	ENST00000641291	Q8NGE9	OR9Q2
ENSG00000181785	ENST00000641320	Q8N127	OR5AS1
ENSG00000279486	ENST00000641258	Q9H205	OR2AG1
ENSG00000231925	ENST00000434618	O15533	TAPBP
ENSG00000181074	ENST00000641350	Q8NGI2	OR52N4
ENSG00000197849	ENST00000641972	Q15617	OR8G1
ENSG00000181939	ENST00000642128	Q8NGM1	OR4C15
ENSG00000176900	ENST00000322049	Q8NGJ9	OR51T1
ENSG00000166368	ENST00000299459	Q9H210	OR2D2
ENSG00000279116	ENST00000624618	Q9GZM6	OR8D2
ENSG00000254834	ENST00000526538	Q6IEU7	OR5M10
ENSG00000181499	ENST00000321252	Q8NGN1	OR6T1
ENSG00000221931	ENST00000327930	Q8NH79	OR6X1
ENSG00000170953	ENST00000306842	Q8NGG6	OR8B12
ENSG00000280090	ENST00000356130	Q96RC9	OR8B4
ENSG00000255223	ENST00000528616	Q96RB7	OR5M11
ENSG00000181371	ENST00000327216	Q8NGP6	OR5M8
ENSG00000196099	ENST00000309154	Q8NGM8	OR6M1
ENSG00000172188	ENST00000641580	Q6IEV9	OR4C11
ENSG00000172377	ENST00000641439	Q8NGQ6	OR9I1
ENSG00000231738	ENST00000532498	P0C672	TSPAN19
ENSG00000198283	ENST00000360374	A6NL26	OR5B21
ENSG00000167359	ENST00000380211	Q9H343	OR51I1
ENSG00000279012	ENST00000624187	Q9Y5P1	OR51B2
ENSG00000172464	ENST00000544374	Q8NGF4	OR5AP2
ENSG00000166884	ENST00000300127	Q8NGJ1	OR4D6
ENSG00000172269	ENST00000354202	Q9H3H5	DPAGT1
ENSG00000254852	ENST00000529166	E9PIF3	NPIPA2
ENSG00000171505	ENST00000304880	Q8NGS0	OR1N1
ENSG00000181733	ENST00000641125	Q8NG97	OR2Z1
ENSG00000170923	ENST00000641081	Q8NG99	OR7G2
ENSG00000176695	ENST00000585993	Q8NGA8	OR4F17
ENSG00000186952	ENST00000455884	C9JQI7	TMEM232
ENSG00000180720	ENST00000682254	P08173	CHRM4
ENSG00000172146	ENST00000641732	Q9P1Q5	OR1A1
ENSG00000204913	ENST00000377924	A6NJW4	LRRC3C
ENSG00000176809	ENST00000584306	O60309	LRRC37A3
ENSG00000169604	ENST00000303714	Q9H6X2	ANTXR1
ENSG00000156171	ENST00000484310	Q6UX65	DRAM2
ENSG00000196126	ENST00000360004	P01911	HLA-DRB1
ENSG00000203733	ENST00000450456	A6NN92	GJE1
ENSG00000269526	ENST00000602168	B6SEH8	ERVV-1
ENSG00000167508	ENST00000301012	P53602	MVD
ENSG00000261272	ENST00000561890	E2RYF6	MUC22
ENSG00000182566	ENST00000328853	Q6UXB4	CLEC4G
ENSG00000237110	ENST00000434551	Q96RI9	TAAR9
ENSG00000170006	ENST00000304385	Q6P9G4	TMEM154
ENSG00000198794	ENST00000425597	Q8TAC9	SCAMP5
ENSG00000170214	ENST00000306675	P35368	ADRA1B
ENSG00000171522	ENST00000302472	P35408	PTGER4
ENSG00000162951	ENST00000295057	Q86UE6	LRRTM1
ENSG00000286105	ENST00000497775	A0A494BZU4	TMEM217B
ENSG00000184845	ENST00000393752	P21728	DRD1
ENSG00000178795	ENST00000315938	Q6W3E5	GDPD4
ENSG00000156398	ENST00000369893	Q96NB2	SFXN2
ENSG00000176281	ENST00000315915	Q8NGD3	OR4K5
ENSG00000159248	ENST00000290374	Q9UKL4	GJD2
ENSG00000214046	ENST00000487416	Q9BQ49	SMIM7
ENSG00000158864	ENST00000676972	O75306	NDUFS2
ENSG00000169692	ENST00000371696	O15120	AGPAT2
ENSG00000206579	ENST00000327381	Q5GH76	XKR4
ENSG00000166073	ENST00000561100	Q14439	GPR176
ENSG00000167904	ENST00000434581	Q96MH6	TMEM68
ENSG00000156564	ENST00000338305	Q9ULH4	LRFN2
ENSG00000168959	ENST00000305447	P41594	GRM5
ENSG00000168903	ENST00000342868	Q6UXE8	BTNL3
ENSG00000166926	ENST00000684409	Q96DS6	MS4A6E
ENSG00000185920	ENST00000331920	Q13635	PTCH1
ENSG00000164466	ENST00000321442	Q9H9B4	SFXN1
ENSG00000185811	ENST00000331340	Q13422	IKZF1
ENSG00000177119	ENST00000320560	Q4KMQ2	ANO6
ENSG00000164930	ENST00000358755	O60353	FZD6
ENSG00000187741	ENST00000389301	O15360	FANCA
ENSG00000277149	ENST00000620995	Q6NUM6	TYW1B
ENSG00000180988	ENST00000317037	Q8NGI0	OR52N2
ENSG00000168778	ENST00000303372	Q96GX1	TCTN2
ENSG00000159596	ENST00000372025	Q5SWH9	TMEM69
ENSG00000261594	ENST00000562197	P0DKB5	TPBGL
ENSG00000181392	ENST00000324444	Q8N205	SYNE4
ENSG00000205060	ENST00000378509	Q969S0	SLC35B4
ENSG00000168350	ENST00000305631	Q6QHC5	DEGS2
ENSG00000156959	ENST00000287585	Q7Z7J7	LHFPL4
ENSG00000249715	ENST00000624922	A0AVI2	FER1L5
ENSG00000213658	ENST00000395456	O43561	LAT
ENSG00000197406	ENST00000510508	P55073	DIO3
ENSG00000249751	ENST00000618155	Q19T08	ECSCR
ENSG00000280094	ENST00000623530	Q8NGR6	OR1B1
ENSG00000162426	ENST00000471889	Q9Y2W3	SLC45A1
ENSG00000158158	ENST00000377075	Q6P4Q7	CNNM4
ENSG00000164325	ENST00000296776	Q8WUU8	TMEM174
ENSG00000168763	ENST00000305510	Q8NE01	CNNM3
ENSG00000171302	ENST00000392446	Q8WVQ1	CANT1
ENSG00000214706	ENST00000417626	Q12894	IFRD2
ENSG00000168758	ENST00000305476	Q9C0C4	SEMA4C
ENSG00000276240	ENST00000641792	P0C645	OR4E1
ENSG00000183019	ENST00000333598	Q8IX19	MCEMP1
ENSG00000235169	ENST00000642557	B2RUZ4	SMIM1
ENSG00000178401	ENST00000549441	Q8N4W6	DNAJC22
ENSG00000197977	ENST00000354666	Q9NXB9	ELOVL2
ENSG00000197658	ENST00000612278	Q8N4F4	SLC22A24
ENSG00000224531	ENST00000416247	P0DJ93	SMIM13
ENSG00000198851	ENST00000361763	P07766	CD3E
ENSG00000170044	ENST00000466937	Q8TCW7	ZPLD1
ENSG00000164626	ENST00000359534	O95279	KCNK5
ENSG00000182578	ENST00000675795	P07333	CSF1R
ENSG00000197147	ENST00000330947	Q6P9F7	LRRC8B
ENSG00000214943	ENST00000399285	Q49SQ1	GPR33
ENSG00000176922	ENST00000322101	Q8NGJ8	OR51S1
ENSG00000188175	ENST00000394468	A8MVW5	HEPACAM2
ENSG00000173338	ENST00000340313	Q9Y2U2	KCNK7
ENSG00000185862	ENST00000330927	P34910	EVI2B
ENSG00000186577	ENST00000476320	Q86T20	SMIM29
ENSG00000197136	ENST00000355703	Q9H6A9	PCNX3
ENSG00000274512	ENST00000612727	B9A6J9	TBC1D3L
ENSG00000214338	ENST00000525778	Q5TF21	MTCL3
ENSG00000184986	ENST00000392519	Q9BTD3	TMEM121
ENSG00000167889	ENST00000569840	Q3V5L5	MGAT5B
ENSG00000275591	ENST00000618742	Q6UX68	XKR5
ENSG00000253958	ENST00000519106	Q96B33	CLDN23
ENSG00000182185	ENST00000471583	O15315	RAD51B
ENSG00000198064	ENST00000697092	A6NJU9	NPIPB13
ENSG00000165699	ENST00000298552	Q92574	TSC1
ENSG00000250366	ENST00000503525	A0A1B0GTB2	TUNAR
ENSG00000183303	ENST00000329434	Q8WZ92	OR5P2
ENSG00000187688	ENST00000338560	Q9Y5S1	TRPV2
ENSG00000183605	ENST00000355697	Q6P4A7	SFXN4
ENSG00000188766	ENST00000691638	Q2MJR0	SPRED3
ENSG00000170482	ENST00000348729	Q9UHI7	SLC23A1
ENSG00000165949	ENST00000621160	P40305	IFI27
ENSG00000160613	ENST00000320934	Q16549	PCSK7
ENSG00000204267	ENST00000374897	Q03519	TAP2
ENSG00000170464	ENST00000302060	Q9H819	DNAJC18
ENSG00000178394	ENST00000323865	P08908	HTR1A
ENSG00000176463	ENST00000318445	Q9UIG8	SLCO3A1
ENSG00000164398	ENST00000651883	Q9UKU0	ACSL6
ENSG00000171044	ENST00000416569	Q5GH73	XKR6
ENSG00000184860	ENST00000328945	Q8WUS8	SDR42E1
ENSG00000255346	ENST00000388866	Q96PH1	NOX5
ENSG00000198513	ENST00000358385	Q8WXF7	ATL1
ENSG00000254415	ENST00000360844	Q08ET2	SIGLEC14
ENSG00000162687	ENST00000294725	Q6UVM3	KCNT2
ENSG00000166557	ENST00000299705	Q9Y3Q3	TMED3
ENSG00000291317	ENST00000306145	P0DTL5	TMEM276
ENSG00000169758	ENST00000388942	Q2M3C6	TMEM266
ENSG00000168575	ENST00000520262	Q08357	SLC20A2
ENSG00000198838	ENST00000634891	Q15413	RYR3
ENSG00000176209	ENST00000417410	Q96E16	SMIM19
ENSG00000213066	ENST00000366847	O95684	CEP43
ENSG00000267221	ENST00000587304	A0A1B0GUU1	C17orf113
ENSG00000243772	ENST00000342376	P43628	KIR2DL3
ENSG00000180694	ENST00000458549	Q6YI46	TMEM64
ENSG00000240403	ENST00000326321	P43630	KIR3DL2
ENSG00000254206	ENST00000698511	E5RHQ5	NPIPB11
ENSG00000186431	ENST00000355524	P24071	FCAR
ENSG00000185245	ENST00000329125	P07359	GP1BA
ENSG00000174233	ENST00000357869	O43306	ADCY6
ENSG00000244623	ENST00000316368	Q8NHA4	OR2AE1
ENSG00000291309	ENST00000706920	P0DTL4	LY6S
ENSG00000171045	ENST00000524325	Q96NA8	TSNARE1
ENSG00000186326	ENST00000334176	Q6ZS82	RGS9BP
ENSG00000187037	ENST00000334425	Q7Z602	GPR141
ENSG00000174151	ENST00000420578	Q8N8Q1	CYB561D1
ENSG00000184992	ENST00000341446	Q8WY22	BRI3BP
ENSG00000181754	ENST00000369864	Q86WK6	AMIGO1
ENSG00000163914	ENST00000296271	P08100	RHO
ENSG00000165731	ENST00000355710	P07949	RET
ENSG00000258890	ENST00000556440	Q96GE4	CEP95
ENSG00000243716	ENST00000424340	A8MRT5	NPIPB5
ENSG00000214967	ENST00000530217	E9PJI5	NPIPA7
ENSG00000174946	ENST00000309180	O14626	GPR171
ENSG00000174944	ENST00000309170	Q15391	P2RY14
ENSG00000181631	ENST00000325602	Q9BPV8	P2RY13
ENSG00000169313	ENST00000302632	Q9H244	P2RY12
ENSG00000234719	ENST00000399147	A6NJ64	NPIPB2
ENSG00000268500	ENST00000683636	O15389	SIGLEC5
ENSG00000173349	ENST00000310981	Q587I9	SFT2D3
ENSG00000186118	ENST00000334122	Q6PEX7	TEX38
ENSG00000159658	ENST00000371933	O75071	EFCAB14
ENSG00000196329	ENST00000358647	Q96F15	GIMAP5
ENSG00000167664	ENST00000595645	Q96BF3	TMIGD2
ENSG00000204969	ENST00000526136	Q9Y5H9	PCDHA2
ENSG00000255408	ENST00000522353	Q9Y5H8	PCDHA3
ENSG00000204965	ENST00000529859	Q9Y5H7	PCDHA5
ENSG00000204963	ENST00000525929	Q9UN72	PCDHA7
ENSG00000204962	ENST00000531613	Q9Y5H6	PCDHA8
ENSG00000204961	ENST00000532602	Q9Y5H5	PCDHA9
ENSG00000170385	ENST00000367001	Q9Y6M5	SLC30A1
ENSG00000249158	ENST00000398640	Q9Y5I1	PCDHA11
ENSG00000251664	ENST00000398631	Q9UN75	PCDHA12
ENSG00000239389	ENST00000289272	Q9Y5I0	PCDHA13
ENSG00000174749	ENST00000309733	Q8N8J7	FAM241A
ENSG00000163624	ENST00000295887	Q92903	CDS1
ENSG00000186908	ENST00000426126	Q8IUH5	ZDHHC17
ENSG00000166546	ENST00000536005	Q3B7T3	BEAN1
ENSG00000243232	ENST00000289269	Q9Y5I4	PCDHAC2
ENSG00000171815	ENST00000306549	Q9Y5F3	PCDHB1
ENSG00000179615	ENST00000641114	Q8NGE2	OR2AP1
ENSG00000179695	ENST00000641202	Q9NZP2	OR6C2
ENSG00000213047	ENST00000620048	Q6P3S1	DENND1B
ENSG00000177464	ENST00000323040	P46093	GPR4
ENSG00000256162	ENST00000541421	H3BR10	SMLR1
ENSG00000181693	ENST00000641600	Q8NGG4	OR8H1
ENSG00000175110	ENST00000680020	P82650	MRPS22
ENSG00000198380	ENST00000357308	Q06210	GFPT1
ENSG00000176018	ENST00000315948	Q7Z3D4	LYSMD3
ENSG00000180616	ENST00000357585	P30874	SSTR2
ENSG00000166664	ENST00000299847	Q494W8	CHRFAM7A
ENSG00000284981	ENST00000644544	E5RIL1	UPK3BL2
ENSG00000183150	ENST00000651487	Q15760	GPR19
ENSG00000178878	ENST00000356591	Q96LR9	APOLD1
ENSG00000189051	ENST00000399398	A6NCQ9	RNF222
ENSG00000214978	ENST00000399363	A8MUP6	GSG1L2
ENSG00000189013	ENST00000345540	Q99706	KIR2DL4
ENSG00000183914	ENST00000572933	Q9P225	DNAH2
ENSG00000174437	ENST00000539276	P16615	ATP2A2
ENSG00000175701	ENST00000611969	Q8NCU8	MTLN
ENSG00000170271	ENST00000326080	Q96IV6	FAXDC2
ENSG00000176204	ENST00000409884	Q86VH4	LRRTM4
ENSG00000185664	ENST00000548747	P40967	PMEL
ENSG00000155760	ENST00000286201	O75084	FZD7
ENSG00000186105	ENST00000334994	Q7Z2Q7	LRRC70
ENSG00000198092	ENST00000356291	Q6ZWK6	TMPRSS11F
ENSG00000185873	ENST00000332644	Q86T26	TMPRSS11B
ENSG00000187678	ENST00000434127	Q9C004	SPRY4
ENSG00000204681	ENST00000377034	Q9UBS5	GABBR1
ENSG00000180481	ENST00000550916	Q4G1C9	GLIPR1L2
ENSG00000179626	ENST00000641569	Q8NGE1	OR6C4
ENSG00000162959	ENST00000404530	Q9Y316	MEMO1
ENSG00000220008	ENST00000698372	P0C6S8	LINGO3
ENSG00000163406	ENST00000489711	Q16348	SLC15A2
ENSG00000178732	ENST00000692618	P40197	GP5
ENSG00000187857	ENST00000641576	A6NL08	OR6C75
ENSG00000185821	ENST00000328314	A6NM76	OR6C76
ENSG00000188324	ENST00000358433	A6NF89	OR6C6
ENSG00000237330	ENST00000453464	E7ERA6	RNF223
ENSG00000279000	ENST00000641238	Q8NH74	OR10A6
ENSG00000172362	ENST00000641921	Q96R08	OR5B12
ENSG00000280314	ENST00000641662	Q8NH51	OR8K3
ENSG00000177951	ENST00000382762	Q9NYM9	BET1L
ENSG00000182685	ENST00000328540	Q6PL45	BRICD5
ENSG00000172992	ENST00000651974	Q8WVC6	DCAKD
ENSG00000187527	ENST00000342358	Q4VNC0	ATP13A5
ENSG00000177558	ENST00000324675	Q17R55	FAM187B
ENSG00000169855	ENST00000464233	Q9Y6N7	ROBO1
ENSG00000223658	ENST00000475092	P0DN25	C1GALT1C1L
ENSG00000185201	ENST00000616316	Q01629	IFITM2
ENSG00000163683	ENST00000295958	Q96QK8	SMIM14
ENSG00000233412	ENST00000641450	A6NDH6	OR5H15
ENSG00000197584	ENST00000452583	Q9Y691	KCNMB2
ENSG00000259224	ENST00000412468	P0C7Q6	SLC35G6
ENSG00000182334	ENST00000641167	Q8WZ94	OR5P3
ENSG00000156875	ENST00000370152	Q96MC6	MFSD14A
ENSG00000164729	ENST00000297307	Q8N808	SLC35G3
ENSG00000198843	ENST00000471696	P62341	SELENOT
ENSG00000170956	ENST00000357396	P40198	CEACAM3
ENSG00000204381	ENST00000375614	Q6UX15	LAYN
ENSG00000170145	ENST00000304987	Q9H0K1	SIK2
ENSG00000164180	ENST00000296595	Q8NDZ6	TMEM161B
ENSG00000183695	ENST00000329773	Q96LB1	MRGPRX2
ENSG00000170255	ENST00000526914	Q96LB2	MRGPRX1
ENSG00000181234	ENST00000435159	Q8N3T6	TMEM132C
ENSG00000164054	ENST00000296444	Q8N114	SHISA5
ENSG00000205328	ENST00000379665	A6NJZ3	OR6C65
ENSG00000256660	ENST00000338896	Q2HXU8	CLEC12B
ENSG00000248383	ENST00000253807	Q9H158	PCDHAC1
ENSG00000157219	ENST00000287907	P47898	HTR5A
ENSG00000277932	ENST00000610445	Q8NH55	OR52E5
ENSG00000237651	ENST00000432605	A8MZ97	C2orf74
ENSG00000248487	ENST00000273596	Q9BUJ0	ABHD14A
ENSG00000163507	ENST00000295746	Q8TCG1	CIP2A
ENSG00000162621	ENST00000294635	A6NM62	LRRC53
ENSG00000170653	ENST00000420353	P17544	ATF7
ENSG00000172893	ENST00000355527	Q9UBM7	DHCR7
ENSG00000182050	ENST00000611864	Q9UBM8	MGAT4C
ENSG00000185716	ENST00000542527	Q8NHV5	MOSMO
ENSG00000161929	ENST00000574081	Q6UWF3	SCIMP
ENSG00000214063	ENST00000397397	O14817	TSPAN4
ENSG00000183921	ENST00000602312	A6NKP2	SDR42E2
ENSG00000171051	ENST00000304748	P21462	FPR1
ENSG00000203756	ENST00000368143	Q5VVB8	TMEM244
ENSG00000179603	ENST00000339582	O00222	GRM8
ENSG00000187049	ENST00000515837	Q9P0N5	TMEM216
ENSG00000224940	ENST00000446477	C9JH25	PRRT4
ENSG00000259207	ENST00000559488	P05106	ITGB3
ENSG00000178084	ENST00000318351	Q8WXA8	HTR3C
ENSG00000186038	ENST00000415389	A5X5Y0	HTR3E
ENSG00000250361	ENST00000502664	P06028	GYPB
ENSG00000214940	ENST00000525596	P0DM63	NPIPA8
ENSG00000185164	ENST00000622306	Q5JPE7	NOMO2
ENSG00000182158	ENST00000330387	Q70SY1	CREB3L2
ENSG00000156096	ENST00000305107	P06133	UGT2B4
ENSG00000173610	ENST00000286604	P0DTE4	UGT2A1
ENSG00000168137	ENST00000402198	Q9C0A6	SETD5
ENSG00000159164	ENST00000369146	Q7L0J3	SV2A
ENSG00000205329	ENST00000641740	Q9NZP0	OR6C3
ENSG00000164615	ENST00000297156	P49069	CAMLG
ENSG00000170128	ENST00000304244	O00155	GPR25
ENSG00000183426	ENST00000328085	Q9UND3	NPIPA1
ENSG00000197706	ENST00000343399	A6NCV1	OR6C74
ENSG00000182631	ENST00000330120	Q9NSD7	RXFP3
ENSG00000164175	ENST00000296589	Q9UMX9	SLC45A2
ENSG00000182168	ENST00000453304	O95185	UNC5C
ENSG00000168955	ENST00000304568	Q53R12	TM4SF20
ENSG00000280021	ENST00000624103	A6NGY5	OR51F1
ENSG00000158604	ENST00000457408	Q7Z7H5	TMED4
ENSG00000174529	ENST00000367167	Q6P7N7	TMEM81
ENSG00000173456	ENST00000311413	Q9BY78	RNF26
